CaseID,Activity,Resource,CompleteTimestamp,(case) AMOUNT_REQ,concept:name,lifecycle:transition,CumTimeInterval
2,O_SENT_BACK-COMPLETE,Value 5,2011-10-10 17:14:43.775,5000.0,O_SENT_BACK,COMPLETE,812159.229
2,,,,,,,
2,W_Nabellen offertes-COMPLETE,Value 5,2011-10-10 17:14:45.514,5000.0,W_Nabellen offertes,COMPLETE,812160.968
2,,,,,,,
2,W_Valideren aanvraag-COMPLETE,Value 8,2011-10-10 18:30:54.893,5000.0,W_Valideren aanvraag,COMPLETE,816730.347
2,,,,,,,
2,W_Valideren aanvraag-COMPLETE,Value 8,2011-10-10 21:14:13.394,5000.0,W_Valideren aanvraag,COMPLETE,826528.848
2,,,,,,,
2,O_ACCEPTED-COMPLETE,Value 8,2011-10-10 21:17:26.306,5000.0,O_ACCEPTED,COMPLETE,826721.76
2,,,,,,,
2,A_REGISTERED-COMPLETE,Value 8,2011-10-10 21:17:26.307,5000.0,A_REGISTERED,COMPLETE,826721.761
2,,,,,,,
2,W_Valideren aanvraag-COMPLETE,Value 8,2011-10-10 21:17:34.633,5000.0,W_Valideren aanvraag,COMPLETE,826730.087
3,A_SUBMITTED-COMPLETE,Value 1,2011-10-01 15:10:30.287,7000.0,A_SUBMITTED,COMPLETE,27105.741
3,,,,,,,
3,A_PREACCEPTED-COMPLETE,Value 1,2011-10-01 15:11:13.026,7000.0,A_PREACCEPTED,COMPLETE,27148.48
3,,,,,,,
3,W_Completeren aanvraag-START,Value 9,2011-10-01 18:31:25.301,7000.0,W_Completeren aanvraag,START,39160.755
3,,,,,,,
3,W_Completeren aanvraag-START,Value 2,2011-10-03 18:12:02.445,7000.0,W_Completeren aanvraag,START,210797.899
3,,,,,,,
3,W_Completeren aanvraag-START,Value 10,2011-10-03 20:21:06.626,7000.0,W_Completeren aanvraag,START,218542.08
3,,,,,,,
3,W_Completeren aanvraag-START,Value 10,2011-10-03 20:32:52.818,7000.0,W_Completeren aanvraag,START,219248.272
3,,,,,,,
3,A_FINALIZED-COMPLETE,Value 10,2011-10-03 20:40:14.632,7000.0,A_FINALIZED,COMPLETE,219690.086
3,,,,,,,
3,O_CREATED-COMPLETE,Value 10,2011-10-03 20:40:15.605,7000.0,O_CREATED,COMPLETE,219691.059
3,,,,,,,
3,W_Nabellen offertes-SCHEDULE,Value 10,2011-10-03 20:40:15.865,7000.0,W_Nabellen offertes,SCHEDULE,219691.319
3,,,,,,,
3,W_Nabellen offertes-START,Value 10,2011-10-03 20:40:42.469,7000.0,W_Nabellen offertes,START,219717.923
3,,,,,,,
3,O_CANCELLED-COMPLETE,Value 10,2011-10-03 20:44:17.619,7000.0,O_CANCELLED,COMPLETE,219933.073
3,,,,,,,
3,O_SENT-COMPLETE,Value 10,2011-10-03 20:44:19.719,7000.0,O_SENT,COMPLETE,219935.173
3,,,,,,,
3,W_Nabellen offertes-COMPLETE,Value 10,2011-10-03 20:44:21.261,7000.0,W_Nabellen offertes,COMPLETE,219936.715
3,,,,,,,
3,W_Nabellen offertes-COMPLETE,Value 2,2011-10-10 23:47:18.803,7000.0,W_Nabellen offertes,COMPLETE,835714.257
3,,,,,,,
3,W_Nabellen offertes-COMPLETE,Value 11,2011-10-11 02:34:36.027,7000.0,W_Nabellen offertes,COMPLETE,845751.481
3,,,,,,,
3,W_Nabellen offertes-COMPLETE,Value 9,2011-10-15 01:16:42.245,7000.0,W_Nabellen offertes,COMPLETE,1186677.699
3,,,,,,,
3,O_SELECTED-COMPLETE,Value 12,2011-10-18 02:43:53.587,7000.0,O_SELECTED,COMPLETE,1451109.041
3,,,,,,,
3,O_CREATED-COMPLETE,Value 12,2011-10-18 02:43:55.219,7000.0,O_CREATED,COMPLETE,1451110.673
3,,,,,,,
3,W_Nabellen offertes-SCHEDULE,Value 12,2011-10-18 02:43:56.402,7000.0,W_Nabellen offertes,SCHEDULE,1451111.856
3,,,,,,,
3,W_Nabellen offertes-START,Value 2,2011-10-25 17:46:08.191,7000.0,W_Nabellen offertes,START,2110043.645
3,,,,,,,
3,W_Nabellen offertes-START,Value 13,2011-10-27 01:48:57.136,7000.0,W_Nabellen offertes,START,2225412.59
3,,,,,,,
3,W_Nabellen offertes-START,Value 14,2011-10-29 19:39:08.212,7000.0,W_Nabellen offertes,START,2462423.666
3,,,,,,,
3,W_Nabellen offertes-START,Value 15,2011-11-01 22:54:40.128,7000.0,W_Nabellen offertes,START,2733355.582
3,,,,,,,
3,W_Nabellen offertes-START,Value 11,2011-11-02 01:16:31.149,7000.0,W_Nabellen offertes,START,2741866.603
3,,,,,,,
3,W_Nabellen offertes-START,Value 5,2011-11-02 17:11:44.251,7000.0,W_Nabellen offertes,START,2799179.705
3,,,,,,,
3,W_Valideren aanvraag-SCHEDULE,Value 5,2011-11-02 17:15:16.386,7000.0,W_Valideren aanvraag,SCHEDULE,2799391.84
3,,,,,,,
3,W_Valideren aanvraag-START,Value 16,2011-11-04 23:24:21.954,7000.0,W_Valideren aanvraag,START,2994337.408
3,,,,,,,
3,A_APPROVED-COMPLETE,Value 16,2011-11-05 00:04:52.612,7000.0,A_APPROVED,COMPLETE,2996768.066
3,,,,,,,
3,A_ACTIVATED-COMPLETE,Value 16,2011-11-05 00:04:52.612,7000.0,A_ACTIVATED,COMPLETE,2996768.066
3,,,,,,,
3,W_Wijzigen contractgegevens-SCHEDULE,Value 9,2012-02-15 20:29:26.299,7000.0,W_Wijzigen contractgegevens,SCHEDULE,11883041.753
4,A_SUBMITTED-COMPLETE,Value 1,2011-10-01 15:11:08.866,15000.0,A_SUBMITTED,COMPLETE,27144.32
4,,,,,,,
4,A_DECLINED-COMPLETE,Value 1,2011-10-01 15:11:46.420,15000.0,A_DECLINED,COMPLETE,27181.874
5,A_SUBMITTED-COMPLETE,Value 1,2011-10-01 15:15:39.894,5000.0,A_SUBMITTED,COMPLETE,27415.348
5,,,,,,,
5,A_DECLINED-COMPLETE,Value 1,2011-10-01 15:16:21.037,5000.0,A_DECLINED,COMPLETE,27456.491
6,A_SUBMITTED-COMPLETE,Value 1,2011-10-01 16:45:25.806,13500.0,A_SUBMITTED,COMPLETE,32801.26
6,,,,,,,
6,A_PREACCEPTED-COMPLETE,Value 1,2011-10-01 16:46:18.211,13500.0,A_PREACCEPTED,COMPLETE,32853.665
6,,,,,,,
6,W_Completeren aanvraag-START,Value 9,2011-10-01 18:37:46.748,13500.0,W_Completeren aanvraag,START,39542.202
6,,,,,,,
6,W_Completeren aanvraag-START,Value 9,2011-10-01 19:40:26.958,13500.0,W_Completeren aanvraag,START,43302.412
6,,,,,,,
6,W_Completeren aanvraag-COMPLETE,Value 9,2011-10-01 20:02:12.557,13500.0,W_Completeren aanvraag,COMPLETE,44608.011
7,A_SUBMITTED-COMPLETE,Value 1,2011-10-01 16:45:37.274,18000.0,A_SUBMITTED,COMPLETE,32812.728
7,,,,,,,
7,W_Afhandelen leads-SCHEDULE,Value 1,2011-10-01 16:46:18.623,18000.0,W_Afhandelen leads,SCHEDULE,32854.077
7,,,,,,,
7,A_PREACCEPTED-COMPLETE,Value 9,2011-10-01 17:16:48.956,18000.0,A_PREACCEPTED,COMPLETE,34684.41
7,,,,,,,
7,W_Afhandelen leads-COMPLETE,Value 9,2011-10-01 17:16:49.843,18000.0,W_Afhandelen leads,COMPLETE,34685.297
7,,,,,,,
7,W_Completeren aanvraag-COMPLETE,Value 9,2011-10-01 18:50:14.483,18000.0,W_Completeren aanvraag,COMPLETE,40289.937
7,,,,,,,
7,W_Completeren aanvraag-COMPLETE,Value 9,2011-10-01 18:53:55.769,18000.0,W_Completeren aanvraag,COMPLETE,40511.223
7,,,,,,,
7,A_DECLINED-COMPLETE,Value 17,2011-10-01 21:59:58.557,18000.0,A_DECLINED,COMPLETE,51674.011
7,,,,,,,
8,A_SUBMITTED-COMPLETE,Value 1,2011-10-01 16:57:42.994,11000.0,A_SUBMITTED,COMPLETE,33538.448
8,,,,,,,
8,A_PREACCEPTED-COMPLETE,Value 1,2011-10-01 16:58:27.038,11000.0,A_PREACCEPTED,COMPLETE,33582.492
8,,,,,,,
8,W_Completeren aanvraag-START,Value 9,2011-10-01 17:26:42.203,11000.0,W_Completeren aanvraag,START,35277.657
8,,,,,,,
8,W_Completeren aanvraag-START,Value 9,2011-10-01 18:40:40.141,11000.0,W_Completeren aanvraag,START,39715.595
8,,,,,,,
8,W_Completeren aanvraag-START,Value 18,2011-10-11 00:42:24.738,11000.0,W_Completeren aanvraag,START,839020.192
8,,,,,,,
8,W_Completeren aanvraag-COMPLETE,Value 18,2011-11-01 17:15:08.331,11000.0,W_Completeren aanvraag,COMPLETE,2712983.785
8,,,,,,,
9,A_SUBMITTED-COMPLETE,Value 1,2011-10-01 16:58:30.533,30000.0,A_SUBMITTED,COMPLETE,33585.987
9,,,,,,,
9,W_Afhandelen leads-SCHEDULE,Value 1,2011-10-01 16:58:44.046,30000.0,W_Afhandelen leads,SCHEDULE,33599.5
9,,,,,,,
9,A_PREACCEPTED-COMPLETE,Value 9,2011-10-01 17:10:24.737,30000.0,A_PREACCEPTED,COMPLETE,34300.191
9,,,,,,,
9,W_Afhandelen leads-COMPLETE,Value 9,2011-10-01 17:10:25.759,30000.0,W_Afhandelen leads,COMPLETE,34301.213
9,,,,,,,
9,W_Completeren aanvraag-COMPLETE,Value 19,2011-10-01 20:03:35.216,30000.0,W_Completeren aanvraag,COMPLETE,44690.67
9,,,,,,,
9,W_Completeren aanvraag-COMPLETE,Value 20,2011-10-03 18:17:29.105,30000.0,W_Completeren aanvraag,COMPLETE,211124.559
9,,,,,,,
9,A_CANCELLED-COMPLETE,Value 20,2011-10-03 21:42:53.820,30000.0,A_CANCELLED,COMPLETE,223449.274
9,,,,,,,
10,A_SUBMITTED-COMPLETE,Value 1,2011-10-01 16:59:10.501,45000.0,A_SUBMITTED,COMPLETE,33625.955
10,,,,,,,
10,A_PREACCEPTED-COMPLETE,Value 1,2011-10-01 16:59:42.704,45000.0,A_PREACCEPTED,COMPLETE,33658.158
10,,,,,,,
10,W_Completeren aanvraag-START,Value 2,2011-10-01 18:44:00.187,45000.0,W_Completeren aanvraag,START,39915.641
10,,,,,,,
10,W_Completeren aanvraag-START,Value 9,2011-10-01 19:18:51.701,45000.0,W_Completeren aanvraag,START,42007.155
10,,,,,,,
10,O_SELECTED-COMPLETE,Value 9,2011-10-01 19:30:20.556,45000.0,O_SELECTED,COMPLETE,42696.01
10,,,,,,,
10,O_CREATED-COMPLETE,Value 9,2011-10-01 19:30:21.780,45000.0,O_CREATED,COMPLETE,42697.234
10,,,,,,,
10,W_Nabellen offertes-SCHEDULE,Value 9,2011-10-01 19:30:21.896,45000.0,W_Nabellen offertes,SCHEDULE,42697.35
10,,,,,,,
10,W_Nabellen offertes-START,Value 4,2011-10-08 23:35:18.821,45000.0,W_Nabellen offertes,START,662194.275
10,,,,,,,
10,W_Nabellen offertes-START,Value 21,2011-10-10 19:53:54.726,45000.0,W_Nabellen offertes,START,821710.18
10,,,,,,,
10,W_Valideren aanvraag-SCHEDULE,Value 21,2011-10-10 19:54:03.698,45000.0,W_Valideren aanvraag,SCHEDULE,821719.152
10,,,,,,,
10,W_Valideren aanvraag-START,Value 22,2011-10-13 18:00:48.597,45000.0,W_Valideren aanvraag,START,1074124.051
10,,,,,,,
10,O_DECLINED-COMPLETE,Value 22,2011-10-13 18:05:24.620,45000.0,O_DECLINED,COMPLETE,1074400.074
10,,,,,,,
11,A_SUBMITTED-COMPLETE,Value 1,2011-10-01 17:37:39.363,15000.0,A_SUBMITTED,COMPLETE,35934.817
11,,,,,,,
11,A_PREACCEPTED-COMPLETE,Value 1,2011-10-01 17:38:20.967,15000.0,A_PREACCEPTED,COMPLETE,35976.421
11,,,,,,,
11,W_Completeren aanvraag-START,Value 2,2011-10-01 17:38:48.454,15000.0,W_Completeren aanvraag,START,36003.908
11,,,,,,,
11,A_FINALIZED-COMPLETE,Value 3,2011-10-01 17:44:40.725,15000.0,A_FINALIZED,COMPLETE,36356.179
11,,,,,,,
11,O_CREATED-COMPLETE,Value 3,2011-10-01 17:44:42.707,15000.0,O_CREATED,COMPLETE,36358.161
11,,,,,,,
11,W_Nabellen offertes-SCHEDULE,Value 2,2011-10-01 17:44:42.811,15000.0,W_Nabellen offertes,SCHEDULE,36358.265
11,,,,,,,
11,W_Nabellen offertes-START,Value 2,2011-10-01 17:44:54.041,15000.0,W_Nabellen offertes,START,36369.495
11,,,,,,,
11,W_Nabellen offertes-START,Value 2,2011-10-01 17:45:27.286,15000.0,W_Nabellen offertes,START,36402.74
11,,,,,,,
11,O_CANCELLED-COMPLETE,Value 3,2011-10-01 17:46:52.915,15000.0,O_CANCELLED,COMPLETE,36488.369
11,,,,,,,
11,O_SENT-COMPLETE,Value 3,2011-10-01 17:46:54.233,15000.0,O_SENT,COMPLETE,36489.687
11,,,,,,,
11,W_Nabellen offertes-COMPLETE,Value 2,2011-10-01 17:46:56.631,15000.0,W_Nabellen offertes,COMPLETE,36492.085
11,,,,,,,
11,W_Nabellen offertes-COMPLETE,Value 2,2011-10-01 17:50:20.533,15000.0,W_Nabellen offertes,COMPLETE,36695.987
11,,,,,,,
11,W_Nabellen offertes-COMPLETE,Value 2,2011-10-01 17:50:34.704,15000.0,W_Nabellen offertes,COMPLETE,36710.158
11,,,,,,,
11,W_Nabellen offertes-COMPLETE,Value 23,2011-10-08 23:31:37.972,15000.0,W_Nabellen offertes,COMPLETE,661973.426
11,,,,,,,
11,O_SENT_BACK-COMPLETE,Value 5,2011-10-10 17:55:04.984,15000.0,O_SENT_BACK,COMPLETE,814580.438
11,,,,,,,
11,W_Nabellen offertes-COMPLETE,Value 5,2011-10-10 17:55:07.452,15000.0,W_Nabellen offertes,COMPLETE,814582.906
11,,,,,,,
11,W_Nabellen incomplete dossiers-SCHEDULE,Value 6,2011-10-13 19:36:10.837,15000.0,W_Nabellen incomplete dossiers,SCHEDULE,1079846.291
11,,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 2,2011-10-13 20:01:57.802,15000.0,W_Nabellen incomplete dossiers,START,1081393.256
11,,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 6,2011-10-13 20:52:13.304,15000.0,W_Nabellen incomplete dossiers,START,1084408.758
11,,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 24,2011-10-13 23:51:40.072,15000.0,W_Nabellen incomplete dossiers,START,1095175.526
11,,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 24,2011-10-14 00:12:16.147,15000.0,W_Nabellen incomplete dossiers,START,1096411.601
11,,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 24,2011-10-14 00:14:15.943,15000.0,W_Nabellen incomplete dossiers,START,1096531.397
11,,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 4,2011-10-15 22:13:04.199,15000.0,W_Nabellen incomplete dossiers,START,1262059.653
11,,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 4,2011-10-15 23:56:05.635,15000.0,W_Nabellen incomplete dossiers,START,1268241.089
11,,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 2,2011-10-17 20:31:52.506,15000.0,W_Nabellen incomplete dossiers,START,1428787.96
11,,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 2,2011-10-17 21:28:20.987,15000.0,W_Nabellen incomplete dossiers,START,1432176.441
11,,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 25,2011-10-18 23:14:48.278,15000.0,W_Nabellen incomplete dossiers,START,1524963.732
11,,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 23,2011-10-19 00:23:36.468,15000.0,W_Nabellen incomplete dossiers,START,1529091.922
11,,,,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 23,2011-10-19 00:46:34.802,15000.0,W_Nabellen incomplete dossiers,COMPLETE,1530470.256
11,,,,,,,
11,W_Nabellen incomplete dossiers-SCHEDULE,Value 26,2011-10-19 15:53:19.103,15000.0,W_Nabellen incomplete dossiers,SCHEDULE,1584874.557
11,,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 2,2011-10-19 16:04:40.593,15000.0,W_Nabellen incomplete dossiers,START,1585556.047
11,,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 2,2011-10-19 16:17:06.228,15000.0,W_Nabellen incomplete dossiers,START,1586301.682
11,,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 5,2011-10-20 16:30:20.104,15000.0,W_Nabellen incomplete dossiers,START,1673495.558
11,,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 27,2011-10-24 22:18:56.928,15000.0,W_Nabellen incomplete dossiers,START,2040012.382
11,,,,,,,
11,W_Nabellen incomplete dossiers-START,Value 2,2011-10-26 15:11:48.012,15000.0,W_Nabellen incomplete dossiers,START,2187183.466
11,,,,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 2,2011-10-26 15:12:38.415,15000.0,W_Nabellen incomplete dossiers,COMPLETE,2187233.869
11,,,,,,,
11,O_ACCEPTED-COMPLETE,Value 26,2011-10-27 16:17:53.327,15000.0,O_ACCEPTED,COMPLETE,2277548.781
11,,,,,,,
11,A_REGISTERED-COMPLETE,Value 26,2011-10-27 16:17:53.328,15000.0,A_REGISTERED,COMPLETE,2277548.782
11,,,,,,,
11,W_Valideren aanvraag-COMPLETE,Value 26,2011-10-27 16:18:01.790,15000.0,W_Valideren aanvraag,COMPLETE,2277557.244
12,A_SUBMITTED-COMPLETE,Value 1,2011-10-01 18:07:34.279,9000.0,A_SUBMITTED,COMPLETE,37729.733
12,,,,,,,
12,A_PREACCEPTED-COMPLETE,Value 1,2011-10-01 18:08:17.093,9000.0,A_PREACCEPTED,COMPLETE,37772.547
12,,,,,,,
12,W_Completeren aanvraag-START,Value 28,2011-10-01 18:09:08.607,9000.0,W_Completeren aanvraag,START,37824.061
12,,,,,,,
12,O_SELECTED-COMPLETE,Value 28,2011-10-01 18:20:47.605,9000.0,O_SELECTED,COMPLETE,38523.059
12,,,,,,,
12,O_CREATED-COMPLETE,Value 28,2011-10-01 18:20:49.026,9000.0,O_CREATED,COMPLETE,38524.48
12,,,,,,,
12,W_Nabellen offertes-SCHEDULE,Value 28,2011-10-01 18:20:49.150,9000.0,W_Nabellen offertes,SCHEDULE,38524.604
12,,,,,,,
12,W_Nabellen offertes-START,Value 28,2011-10-01 18:21:20.844,9000.0,W_Nabellen offertes,START,38556.298
12,,,,,,,
12,W_Nabellen offertes-START,Value 28,2011-10-01 18:26:32.199,9000.0,W_Nabellen offertes,START,38867.653
12,,,,,,,
12,W_Nabellen offertes-START,Value 2,2011-10-04 21:44:10.559,9000.0,W_Nabellen offertes,START,309926.013
12,,,,,,,
12,W_Nabellen offertes-START,Value 2,2011-10-06 16:49:01.348,9000.0,W_Nabellen offertes,START,465016.802
12,,,,,,,
12,W_Valideren aanvraag-SCHEDULE,Value 2,2011-10-06 16:49:46.253,9000.0,W_Valideren aanvraag,SCHEDULE,465061.707
12,,,,,,,
12,W_Valideren aanvraag-START,Value 16,2011-10-10 16:32:46.394,9000.0,W_Valideren aanvraag,START,809641.848
12,,,,,,,
12,W_Valideren aanvraag-COMPLETE,Value 16,2011-10-10 17:06:09.471,9000.0,W_Valideren aanvraag,COMPLETE,811644.925
12,,,,,,,
12,W_Nabellen incomplete dossiers-COMPLETE,Value 9,2011-10-10 17:20:04.927,9000.0,W_Nabellen incomplete dossiers,COMPLETE,812480.381
12,,,,,,,
12,W_Nabellen incomplete dossiers-COMPLETE,Value 9,2011-10-10 18:42:32.977,9000.0,W_Nabellen incomplete dossiers,COMPLETE,817428.431
12,,,,,,,
12,W_Nabellen incomplete dossiers-COMPLETE,Value 2,2011-10-10 21:22:14.231,9000.0,W_Nabellen incomplete dossiers,COMPLETE,827009.685
12,,,,,,,
12,O_DECLINED-COMPLETE,Value 30,2011-10-10 23:28:25.531,9000.0,O_DECLINED,COMPLETE,834580.985
12,,,,,,,
12,W_Nabellen incomplete dossiers-COMPLETE,Value 30,2011-10-10 23:28:29.918,9000.0,W_Nabellen incomplete dossiers,COMPLETE,834585.372
13,A_SUBMITTED-COMPLETE,Value 1,2011-10-01 18:52:14.305,15000.0,A_SUBMITTED,COMPLETE,40409.759
13,,,,,,,
13,W_Afhandelen leads-SCHEDULE,Value 1,2011-10-01 18:53:00.740,15000.0,W_Afhandelen leads,SCHEDULE,40456.194
13,,,,,,,
13,W_Afhandelen leads-COMPLETE,Value 9,2011-10-01 19:12:27.600,15000.0,W_Afhandelen leads,COMPLETE,41623.054
13,,,,,,,
13,A_PREACCEPTED-COMPLETE,Value 28,2011-10-01 19:20:54.061,15000.0,A_PREACCEPTED,COMPLETE,42129.515
13,,,,,,,
13,W_Afhandelen leads-COMPLETE,Value 28,2011-10-01 19:20:55.527,15000.0,W_Afhandelen leads,COMPLETE,42130.981
13,,,,,,,
13,W_Completeren aanvraag-COMPLETE,Value 9,2011-10-01 20:27:08.763,15000.0,W_Completeren aanvraag,COMPLETE,46104.217
13,,,,,,,
13,W_Completeren aanvraag-COMPLETE,Value 2,2011-10-01 21:02:01.804,15000.0,W_Completeren aanvraag,COMPLETE,48197.258
13,,,,,,,
13,W_Completeren aanvraag-COMPLETE,Value 31,2011-10-01 22:15:17.707,15000.0,W_Completeren aanvraag,COMPLETE,52593.161
13,,,,,,,
13,W_Completeren aanvraag-COMPLETE,Value 2,2011-10-03 18:33:42.129,15000.0,W_Completeren aanvraag,COMPLETE,212097.583
13,,,,,,,
13,A_DECLINED-COMPLETE,Value 10,2011-10-03 22:48:17.469,15000.0,A_DECLINED,COMPLETE,227372.923
13,,,,,,,
14,A_SUBMITTED-COMPLETE,Value 1,2011-10-01 19:08:46.663,10000.0,A_SUBMITTED,COMPLETE,41402.117
14,,,,,,,
14,A_DECLINED-COMPLETE,Value 1,2011-10-01 19:09:30.362,10000.0,A_DECLINED,COMPLETE,41445.816
15,A_SUBMITTED-COMPLETE,Value 1,2011-10-01 19:36:08.943,15000.0,A_SUBMITTED,COMPLETE,43044.397
15,,,,,,,
15,A_PREACCEPTED-COMPLETE,Value 1,2011-10-01 19:36:59.265,15000.0,A_PREACCEPTED,COMPLETE,43094.719
15,,,,,,,
15,W_Completeren aanvraag-START,Value 9,2011-10-01 20:52:49.258,15000.0,W_Completeren aanvraag,START,47644.712
15,,,,,,,
15,W_Completeren aanvraag-START,Value 13,2011-10-01 22:14:58.530,15000.0,W_Completeren aanvraag,START,52573.984
15,,,,,,,
15,W_Completeren aanvraag-START,Value 13,2011-10-01 22:15:21.163,15000.0,W_Completeren aanvraag,START,52596.617
15,,,,,,,
15,W_Completeren aanvraag-START,Value 13,2011-10-01 22:31:39.115,15000.0,W_Completeren aanvraag,START,53574.569
15,,,,,,,
15,O_SELECTED-COMPLETE,Value 13,2011-10-01 22:40:08.254,15000.0,O_SELECTED,COMPLETE,54083.708
15,,,,,,,
15,O_CREATED-COMPLETE,Value 13,2011-10-01 22:40:09.986,15000.0,O_CREATED,COMPLETE,54085.44
15,,,,,,,
15,W_Nabellen offertes-SCHEDULE,Value 13,2011-10-01 22:40:10.083,15000.0,W_Nabellen offertes,SCHEDULE,54085.537
15,,,,,,,
15,W_Nabellen offertes-START,Value 13,2011-10-01 22:43:00.152,15000.0,W_Nabellen offertes,START,54255.606
15,,,,,,,
15,W_Nabellen offertes-START,Value 4,2011-10-08 23:16:59.088,15000.0,W_Nabellen offertes,START,661094.542
15,,,,,,,
15,W_Nabellen offertes-START,Value 2,2011-10-11 03:47:16.049,15000.0,W_Nabellen offertes,START,850111.503
15,,,,,,,
15,W_Nabellen offertes-START,Value 2,2011-10-11 17:46:18.902,15000.0,W_Nabellen offertes,START,900454.356
15,,,,,,,
15,W_Nabellen offertes-START,Value 32,2011-10-12 02:54:03.544,15000.0,W_Nabellen offertes,START,933318.998
15,,,,,,,
