CaseID,Activity,Resource,CompleteTimestamp,(case) AMOUNT_REQ,concept:name,lifecycle:transition,CumTimeInterval
2,,,,,,,
2,W_Nabellen offertes-START,Value 5,2011-10-10 17:13:44.827,5000.0,W_Nabellen offertes,START,812100.281
2,,,,,,,
2,W_Valideren aanvraag-SCHEDULE,Value 5,2011-10-10 17:14:44.052,5000.0,W_Valideren aanvraag,SCHEDULE,812159.506
2,,,,,,,
2,W_Valideren aanvraag-START,Value 8,2011-10-10 18:12:36.612,5000.0,W_Valideren aanvraag,START,815632.066
2,,,,,,,
2,W_Valideren aanvraag-START,Value 8,2011-10-10 21:11:42.124,5000.0,W_Valideren aanvraag,START,826377.578
2,,,,,,,
2,W_Valideren aanvraag-START,Value 8,2011-10-10 21:14:52.842,5000.0,W_Valideren aanvraag,START,826568.296
2,,,,,,,
2,A_APPROVED-COMPLETE,Value 8,2011-10-10 21:17:26.307,5000.0,A_APPROVED,COMPLETE,826721.761
2,,,,,,,
2,A_ACTIVATED-COMPLETE,Value 8,2011-10-10 21:17:26.307,5000.0,A_ACTIVATED,COMPLETE,826721.761
2,,,,,,,
3,,,,,,,
3,A_PARTLYSUBMITTED-COMPLETE,Value 1,2011-10-01 15:10:30.591,7000.0,A_PARTLYSUBMITTED,COMPLETE,27106.045
3,,,,,,,
3,W_Completeren aanvraag-SCHEDULE,Value 1,2011-10-01 15:11:13.390,7000.0,W_Completeren aanvraag,SCHEDULE,27148.844
3,,,,,,,
3,W_Completeren aanvraag-COMPLETE,Value 9,2011-10-01 18:35:59.637,7000.0,W_Completeren aanvraag,COMPLETE,39435.091
3,,,,,,,
3,W_Completeren aanvraag-COMPLETE,Value 2,2011-10-03 18:21:22.417,7000.0,W_Completeren aanvraag,COMPLETE,211357.871
3,,,,,,,
3,W_Completeren aanvraag-COMPLETE,Value 10,2011-10-03 20:32:43.313,7000.0,W_Completeren aanvraag,COMPLETE,219238.767
3,,,,,,,
3,A_ACCEPTED-COMPLETE,Value 10,2011-10-03 20:34:25.421,7000.0,A_ACCEPTED,COMPLETE,219340.875
3,,,,,,,
3,O_SELECTED-COMPLETE,Value 10,2011-10-03 20:40:14.632,7000.0,O_SELECTED,COMPLETE,219690.086
3,,,,,,,
3,O_SENT-COMPLETE,Value 10,2011-10-03 20:40:15.651,7000.0,O_SENT,COMPLETE,219691.105
3,,,,,,,
3,W_Completeren aanvraag-COMPLETE,Value 10,2011-10-03 20:40:17.062,7000.0,W_Completeren aanvraag,COMPLETE,219692.516
3,,,,,,,
3,O_SELECTED-COMPLETE,Value 10,2011-10-03 20:44:17.619,7000.0,O_SELECTED,COMPLETE,219933.073
3,,,,,,,
3,O_CREATED-COMPLETE,Value 10,2011-10-03 20:44:19.671,7000.0,O_CREATED,COMPLETE,219935.125
3,,,,,,,
3,W_Nabellen offertes-SCHEDULE,Value 10,2011-10-03 20:44:19.954,7000.0,W_Nabellen offertes,SCHEDULE,219935.408
3,,,,,,,
3,W_Nabellen offertes-START,Value 2,2011-10-10 23:46:59.853,7000.0,W_Nabellen offertes,START,835695.307
3,,,,,,,
3,W_Nabellen offertes-START,Value 11,2011-10-11 02:29:54.155,7000.0,W_Nabellen offertes,START,845469.609
3,,,,,,,
3,W_Nabellen offertes-START,Value 9,2011-10-15 01:15:44.625,7000.0,W_Nabellen offertes,START,1186620.079
3,,,,,,,
3,W_Nabellen offertes-START,Value 12,2011-10-18 02:41:28.395,7000.0,W_Nabellen offertes,START,1450963.849
3,,,,,,,
3,O_CANCELLED-COMPLETE,Value 12,2011-10-18 02:43:53.587,7000.0,O_CANCELLED,COMPLETE,1451109.041
3,,,,,,,
3,O_SENT-COMPLETE,Value 12,2011-10-18 02:43:55.387,7000.0,O_SENT,COMPLETE,1451110.841
3,,,,,,,
3,W_Nabellen offertes-COMPLETE,Value 12,2011-10-18 02:43:57.774,7000.0,W_Nabellen offertes,COMPLETE,1451113.228
3,,,,,,,
3,W_Nabellen offertes-COMPLETE,Value 2,2011-10-25 17:50:48.186,7000.0,W_Nabellen offertes,COMPLETE,2110323.64
3,,,,,,,
3,W_Nabellen offertes-COMPLETE,Value 13,2011-10-27 01:50:22.004,7000.0,W_Nabellen offertes,COMPLETE,2225497.458
3,,,,,,,
3,W_Nabellen offertes-COMPLETE,Value 14,2011-10-29 19:41:29.569,7000.0,W_Nabellen offertes,COMPLETE,2462565.023
3,,,,,,,
3,W_Nabellen offertes-COMPLETE,Value 15,2011-11-01 22:55:35.020,7000.0,W_Nabellen offertes,COMPLETE,2733410.474
3,,,,,,,
3,W_Nabellen offertes-COMPLETE,Value 11,2011-11-02 01:21:02.356,7000.0,W_Nabellen offertes,COMPLETE,2742137.81
3,,,,,,,
3,O_SENT_BACK-COMPLETE,Value 5,2011-11-02 17:15:16.203,7000.0,O_SENT_BACK,COMPLETE,2799391.657
3,,,,,,,
3,W_Nabellen offertes-COMPLETE,Value 5,2011-11-02 17:15:18.683,7000.0,W_Nabellen offertes,COMPLETE,2799394.137
3,,,,,,,
3,O_ACCEPTED-COMPLETE,Value 16,2011-11-05 00:04:52.611,7000.0,O_ACCEPTED,COMPLETE,2996768.065
3,,,,,,,
3,A_REGISTERED-COMPLETE,Value 16,2011-11-05 00:04:52.612,7000.0,A_REGISTERED,COMPLETE,2996768.066
3,,,,,,,
3,W_Valideren aanvraag-COMPLETE,Value 16,2011-11-05 00:05:01.532,7000.0,W_Valideren aanvraag,COMPLETE,2996776.986
3,,,,,,,
4,,,,,,,
4,A_PARTLYSUBMITTED-COMPLETE,Value 1,2011-10-01 15:11:09.035,15000.0,A_PARTLYSUBMITTED,COMPLETE,27144.489
4,,,,,,,
5,,,,,,,
5,A_PARTLYSUBMITTED-COMPLETE,Value 1,2011-10-01 15:15:40.102,5000.0,A_PARTLYSUBMITTED,COMPLETE,27415.556
5,,,,,,,
6,,,,,,,
6,A_PARTLYSUBMITTED-COMPLETE,Value 1,2011-10-01 16:45:25.981,13500.0,A_PARTLYSUBMITTED,COMPLETE,32801.435
6,,,,,,,
6,W_Completeren aanvraag-SCHEDULE,Value 1,2011-10-01 16:46:18.674,13500.0,W_Completeren aanvraag,SCHEDULE,32854.128
6,,,,,,,
6,W_Completeren aanvraag-COMPLETE,Value 9,2011-10-01 18:40:24.141,13500.0,W_Completeren aanvraag,COMPLETE,39699.595
6,,,,,,,
6,A_CANCELLED-COMPLETE,Value 9,2011-10-01 20:02:11.068,13500.0,A_CANCELLED,COMPLETE,44606.522
6,,,,,,,
7,,,,,,,
7,A_PARTLYSUBMITTED-COMPLETE,Value 1,2011-10-01 16:45:37.363,18000.0,A_PARTLYSUBMITTED,COMPLETE,32812.817
7,,,,,,,
7,W_Afhandelen leads-START,Value 9,2011-10-01 17:15:43.883,18000.0,W_Afhandelen leads,START,34619.337
7,,,,,,,
7,W_Completeren aanvraag-SCHEDULE,Value 9,2011-10-01 17:16:48.991,18000.0,W_Completeren aanvraag,SCHEDULE,34684.445
7,,,,,,,
7,W_Completeren aanvraag-START,Value 9,2011-10-01 18:49:28.183,18000.0,W_Completeren aanvraag,START,40243.637
7,,,,,,,
7,W_Completeren aanvraag-START,Value 9,2011-10-01 18:50:21.451,18000.0,W_Completeren aanvraag,START,40296.905
7,,,,,,,
7,W_Completeren aanvraag-START,Value 2,2011-10-01 21:50:26.172,18000.0,W_Completeren aanvraag,START,51101.626
7,,,,,,,
7,W_Completeren aanvraag-COMPLETE,Value 2,2011-10-01 22:00:02.537,18000.0,W_Completeren aanvraag,COMPLETE,51677.991
8,,,,,,,
8,A_PARTLYSUBMITTED-COMPLETE,Value 1,2011-10-01 16:57:43.182,11000.0,A_PARTLYSUBMITTED,COMPLETE,33538.636
8,,,,,,,
8,W_Completeren aanvraag-SCHEDULE,Value 1,2011-10-01 16:58:27.403,11000.0,W_Completeren aanvraag,SCHEDULE,33582.857
8,,,,,,,
8,W_Completeren aanvraag-COMPLETE,Value 9,2011-10-01 17:27:07.853,11000.0,W_Completeren aanvraag,COMPLETE,35303.307
8,,,,,,,
8,W_Completeren aanvraag-COMPLETE,Value 9,2011-10-01 18:43:02.623,11000.0,W_Completeren aanvraag,COMPLETE,39858.077
8,,,,,,,
8,W_Completeren aanvraag-COMPLETE,Value 18,2011-10-11 00:43:13.290,11000.0,W_Completeren aanvraag,COMPLETE,839068.744
8,,,,,,,
8,A_CANCELLED-COMPLETE,Value 1,2011-11-01 17:15:08.387,11000.0,A_CANCELLED,COMPLETE,2712983.841
9,,,,,,,
9,A_PARTLYSUBMITTED-COMPLETE,Value 1,2011-10-01 16:58:30.678,30000.0,A_PARTLYSUBMITTED,COMPLETE,33586.132
9,,,,,,,
9,W_Afhandelen leads-START,Value 9,2011-10-01 17:08:36.700,30000.0,W_Afhandelen leads,START,34192.154
9,,,,,,,
9,W_Completeren aanvraag-SCHEDULE,Value 9,2011-10-01 17:10:24.780,30000.0,W_Completeren aanvraag,SCHEDULE,34300.234
9,,,,,,,
9,W_Completeren aanvraag-START,Value 19,2011-10-01 19:59:13.844,30000.0,W_Completeren aanvraag,START,44429.298
9,,,,,,,
9,W_Completeren aanvraag-START,Value 20,2011-10-03 18:16:05.035,30000.0,W_Completeren aanvraag,START,211040.489
9,,,,,,,
9,W_Completeren aanvraag-START,Value 20,2011-10-03 21:39:34.962,30000.0,W_Completeren aanvraag,START,223250.416
9,,,,,,,
9,W_Completeren aanvraag-COMPLETE,Value 20,2011-10-03 21:42:55.584,30000.0,W_Completeren aanvraag,COMPLETE,223451.038
10,,,,,,,
10,A_PARTLYSUBMITTED-COMPLETE,Value 1,2011-10-01 16:59:10.789,45000.0,A_PARTLYSUBMITTED,COMPLETE,33626.243
10,,,,,,,
10,W_Completeren aanvraag-SCHEDULE,Value 1,2011-10-01 16:59:43.080,45000.0,W_Completeren aanvraag,SCHEDULE,33658.534
10,,,,,,,
10,W_Completeren aanvraag-COMPLETE,Value 2,2011-10-01 18:46:06.342,45000.0,W_Completeren aanvraag,COMPLETE,40041.796
10,,,,,,,
10,A_ACCEPTED-COMPLETE,Value 9,2011-10-01 19:24:32.787,45000.0,A_ACCEPTED,COMPLETE,42348.241
10,,,,,,,
10,A_FINALIZED-COMPLETE,Value 9,2011-10-01 19:30:20.556,45000.0,A_FINALIZED,COMPLETE,42696.01
10,,,,,,,
10,O_SENT-COMPLETE,Value 9,2011-10-01 19:30:21.806,45000.0,O_SENT,COMPLETE,42697.26
10,,,,,,,
10,W_Completeren aanvraag-COMPLETE,Value 9,2011-10-01 19:30:24.155,45000.0,W_Completeren aanvraag,COMPLETE,42699.609
10,,,,,,,
10,W_Nabellen offertes-COMPLETE,Value 4,2011-10-08 23:38:17.372,45000.0,W_Nabellen offertes,COMPLETE,662372.826
10,,,,,,,
10,O_SENT_BACK-COMPLETE,Value 21,2011-10-10 19:54:03.401,45000.0,O_SENT_BACK,COMPLETE,821718.855
10,,,,,,,
10,W_Nabellen offertes-COMPLETE,Value 21,2011-10-10 19:54:04.785,45000.0,W_Nabellen offertes,COMPLETE,821720.239
10,,,,,,,
10,A_DECLINED-COMPLETE,Value 22,2011-10-13 18:05:24.620,45000.0,A_DECLINED,COMPLETE,1074400.074
10,,,,,,,
10,W_Valideren aanvraag-COMPLETE,Value 22,2011-10-13 18:05:28.082,45000.0,W_Valideren aanvraag,COMPLETE,1074403.536
11,,,,,,,
11,A_PARTLYSUBMITTED-COMPLETE,Value 1,2011-10-01 17:37:39.657,15000.0,A_PARTLYSUBMITTED,COMPLETE,35935.111
11,,,,,,,
11,W_Completeren aanvraag-SCHEDULE,Value 1,2011-10-01 17:38:21.403,15000.0,W_Completeren aanvraag,SCHEDULE,35976.857
11,,,,,,,
11,A_ACCEPTED-COMPLETE,Value 3,2011-10-01 17:42:21.977,15000.0,A_ACCEPTED,COMPLETE,36217.431
11,,,,,,,
11,O_SELECTED-COMPLETE,Value 3,2011-10-01 17:44:40.725,15000.0,O_SELECTED,COMPLETE,36356.179
11,,,,,,,
11,O_SENT-COMPLETE,Value 3,2011-10-01 17:44:42.734,15000.0,O_SENT,COMPLETE,36358.188
11,,,,,,,
11,W_Completeren aanvraag-COMPLETE,Value 2,2011-10-01 17:44:43.954,15000.0,W_Completeren aanvraag,COMPLETE,36359.408
11,,,,,,,
11,W_Nabellen offertes-COMPLETE,Value 2,2011-10-01 17:44:58.974,15000.0,W_Nabellen offertes,COMPLETE,36374.428
11,,,,,,,
11,O_SELECTED-COMPLETE,Value 3,2011-10-01 17:46:52.915,15000.0,O_SELECTED,COMPLETE,36488.369
11,,,,,,,
11,O_CREATED-COMPLETE,Value 3,2011-10-01 17:46:54.210,15000.0,O_CREATED,COMPLETE,36489.664
11,,,,,,,
11,W_Nabellen offertes-SCHEDULE,Value 2,2011-10-01 17:46:54.333,15000.0,W_Nabellen offertes,SCHEDULE,36489.787
11,,,,,,,
11,W_Nabellen offertes-START,Value 2,2011-10-01 17:47:14.211,15000.0,W_Nabellen offertes,START,36509.665
11,,,,,,,
11,W_Nabellen offertes-START,Value 2,2011-10-01 17:50:29.475,15000.0,W_Nabellen offertes,START,36704.929
11,,,,,,,
11,W_Nabellen offertes-START,Value 23,2011-10-08 23:29:16.320,15000.0,W_Nabellen offertes,START,661831.774
11,,,,,,,
11,W_Nabellen offertes-START,Value 5,2011-10-10 17:54:21.749,15000.0,W_Nabellen offertes,START,814537.203
11,,,,,,,
11,W_Valideren aanvraag-SCHEDULE,Value 5,2011-10-10 17:55:05.278,15000.0,W_Valideren aanvraag,SCHEDULE,814580.732
11,,,,,,,
11,W_Valideren aanvraag-START,Value 6,2011-10-13 19:09:25.043,15000.0,W_Valideren aanvraag,START,1078240.497
11,,,,,,,
11,W_Valideren aanvraag-COMPLETE,Value 6,2011-10-13 19:36:12.529,15000.0,W_Valideren aanvraag,COMPLETE,1079847.983
11,,,,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 2,2011-10-13 20:05:42.290,15000.0,W_Nabellen incomplete dossiers,COMPLETE,1081617.744
11,,,,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 6,2011-10-13 20:53:16.314,15000.0,W_Nabellen incomplete dossiers,COMPLETE,1084471.768
11,,,,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 24,2011-10-14 00:12:01.909,15000.0,W_Nabellen incomplete dossiers,COMPLETE,1096397.363
11,,,,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 24,2011-10-14 00:14:13.926,15000.0,W_Nabellen incomplete dossiers,COMPLETE,1096529.38
11,,,,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 24,2011-10-14 00:14:26.112,15000.0,W_Nabellen incomplete dossiers,COMPLETE,1096541.566
11,,,,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 4,2011-10-15 22:17:31.488,15000.0,W_Nabellen incomplete dossiers,COMPLETE,1262326.942
11,,,,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 4,2011-10-15 23:56:14.624,15000.0,W_Nabellen incomplete dossiers,COMPLETE,1268250.078
11,,,,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 2,2011-10-17 20:32:51.911,15000.0,W_Nabellen incomplete dossiers,COMPLETE,1428847.365
11,,,,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 2,2011-10-17 21:28:36.881,15000.0,W_Nabellen incomplete dossiers,COMPLETE,1432192.335
11,,,,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 25,2011-10-18 23:46:24.246,15000.0,W_Nabellen incomplete dossiers,COMPLETE,1526859.7
11,,,,,,,
11,W_Valideren aanvraag-SCHEDULE,Value 23,2011-10-19 00:46:32.956,15000.0,W_Valideren aanvraag,SCHEDULE,1530468.41
11,,,,,,,
11,W_Valideren aanvraag-START,Value 26,2011-10-19 15:40:06.443,15000.0,W_Valideren aanvraag,START,1584081.897
11,,,,,,,
11,W_Valideren aanvraag-COMPLETE,Value 26,2011-10-19 15:53:21.372,15000.0,W_Valideren aanvraag,COMPLETE,1584876.826
11,,,,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 2,2011-10-19 16:17:01.695,15000.0,W_Nabellen incomplete dossiers,COMPLETE,1586297.149
11,,,,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 2,2011-10-19 16:24:19.095,15000.0,W_Nabellen incomplete dossiers,COMPLETE,1586734.549
11,,,,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 5,2011-10-20 16:30:32.963,15000.0,W_Nabellen incomplete dossiers,COMPLETE,1673508.417
11,,,,,,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 27,2011-10-24 22:24:55.532,15000.0,W_Nabellen incomplete dossiers,COMPLETE,2040370.986
11,,,,,,,
11,W_Valideren aanvraag-SCHEDULE,Value 2,2011-10-26 15:12:36.217,15000.0,W_Valideren aanvraag,SCHEDULE,2187231.671
11,,,,,,,
11,W_Valideren aanvraag-START,Value 26,2011-10-27 16:02:10.475,15000.0,W_Valideren aanvraag,START,2276605.929
11,,,,,,,
11,A_APPROVED-COMPLETE,Value 26,2011-10-27 16:17:53.327,15000.0,A_APPROVED,COMPLETE,2277548.781
11,,,,,,,
11,A_ACTIVATED-COMPLETE,Value 26,2011-10-27 16:17:53.328,15000.0,A_ACTIVATED,COMPLETE,2277548.782
11,,,,,,,
12,,,,,,,
12,A_PARTLYSUBMITTED-COMPLETE,Value 1,2011-10-01 18:07:34.928,9000.0,A_PARTLYSUBMITTED,COMPLETE,37730.382
12,,,,,,,
12,W_Completeren aanvraag-SCHEDULE,Value 1,2011-10-01 18:08:17.494,9000.0,W_Completeren aanvraag,SCHEDULE,37772.948
12,,,,,,,
12,A_ACCEPTED-COMPLETE,Value 28,2011-10-01 18:18:36.318,9000.0,A_ACCEPTED,COMPLETE,38391.772
12,,,,,,,
12,A_FINALIZED-COMPLETE,Value 28,2011-10-01 18:20:47.605,9000.0,A_FINALIZED,COMPLETE,38523.059
12,,,,,,,
12,O_SENT-COMPLETE,Value 28,2011-10-01 18:20:49.058,9000.0,O_SENT,COMPLETE,38524.512
12,,,,,,,
12,W_Completeren aanvraag-COMPLETE,Value 28,2011-10-01 18:20:50.335,9000.0,W_Completeren aanvraag,COMPLETE,38525.789
12,,,,,,,
12,W_Nabellen offertes-COMPLETE,Value 28,2011-10-01 18:22:52.458,9000.0,W_Nabellen offertes,COMPLETE,38647.912
12,,,,,,,
12,W_Nabellen offertes-COMPLETE,Value 28,2011-10-01 18:32:54.371,9000.0,W_Nabellen offertes,COMPLETE,39249.825
12,,,,,,,
12,W_Nabellen offertes-COMPLETE,Value 2,2011-10-04 21:47:39.633,9000.0,W_Nabellen offertes,COMPLETE,310135.087
12,,,,,,,
12,O_SENT_BACK-COMPLETE,Value 29,2011-10-06 16:49:46.110,9000.0,O_SENT_BACK,COMPLETE,465061.564
12,,,,,,,
12,W_Nabellen offertes-COMPLETE,Value 2,2011-10-06 16:49:47.774,9000.0,W_Nabellen offertes,COMPLETE,465063.228
12,,,,,,,
12,W_Nabellen incomplete dossiers-SCHEDULE,Value 16,2011-10-10 17:06:07.755,9000.0,W_Nabellen incomplete dossiers,SCHEDULE,811643.209
12,,,,,,,
12,W_Nabellen incomplete dossiers-START,Value 9,2011-10-10 17:17:26.457,9000.0,W_Nabellen incomplete dossiers,START,812321.911
12,,,,,,,
12,W_Nabellen incomplete dossiers-START,Value 9,2011-10-10 18:40:34.365,9000.0,W_Nabellen incomplete dossiers,START,817309.819
12,,,,,,,
12,W_Nabellen incomplete dossiers-START,Value 2,2011-10-10 21:15:47.451,9000.0,W_Nabellen incomplete dossiers,START,826622.905
12,,,,,,,
12,W_Nabellen incomplete dossiers-START,Value 30,2011-10-10 23:22:05.322,9000.0,W_Nabellen incomplete dossiers,START,834200.776
12,,,,,,,
12,A_DECLINED-COMPLETE,Value 30,2011-10-10 23:28:25.531,9000.0,A_DECLINED,COMPLETE,834580.985
12,,,,,,,
13,,,,,,,
13,A_PARTLYSUBMITTED-COMPLETE,Value 1,2011-10-01 18:52:14.576,15000.0,A_PARTLYSUBMITTED,COMPLETE,40410.03
13,,,,,,,
13,W_Afhandelen leads-START,Value 9,2011-10-01 19:04:34.265,15000.0,W_Afhandelen leads,START,41149.719
13,,,,,,,
13,W_Afhandelen leads-START,Value 28,2011-10-01 19:19:56.702,15000.0,W_Afhandelen leads,START,42072.156
13,,,,,,,
13,W_Completeren aanvraag-SCHEDULE,Value 28,2011-10-01 19:20:54.150,15000.0,W_Completeren aanvraag,SCHEDULE,42129.604
13,,,,,,,
13,W_Completeren aanvraag-START,Value 9,2011-10-01 20:24:12.098,15000.0,W_Completeren aanvraag,START,45927.552
13,,,,,,,
13,W_Completeren aanvraag-START,Value 2,2011-10-01 21:01:52.452,15000.0,W_Completeren aanvraag,START,48187.906
13,,,,,,,
13,W_Completeren aanvraag-START,Value 31,2011-10-01 22:12:31.862,15000.0,W_Completeren aanvraag,START,52427.316
13,,,,,,,
13,W_Completeren aanvraag-START,Value 2,2011-10-03 18:31:38.846,15000.0,W_Completeren aanvraag,START,211974.3
13,,,,,,,
13,W_Completeren aanvraag-START,Value 10,2011-10-03 22:37:41.290,15000.0,W_Completeren aanvraag,START,226736.744
13,,,,,,,
13,W_Completeren aanvraag-COMPLETE,Value 10,2011-10-03 22:48:20.505,15000.0,W_Completeren aanvraag,COMPLETE,227375.959
14,,,,,,,
14,A_PARTLYSUBMITTED-COMPLETE,Value 1,2011-10-01 19:08:46.803,10000.0,A_PARTLYSUBMITTED,COMPLETE,41402.257
14,,,,,,,
15,,,,,,,
15,A_PARTLYSUBMITTED-COMPLETE,Value 1,2011-10-01 19:36:09.207,15000.0,A_PARTLYSUBMITTED,COMPLETE,43044.661
15,,,,,,,
15,W_Completeren aanvraag-SCHEDULE,Value 1,2011-10-01 19:36:59.652,15000.0,W_Completeren aanvraag,SCHEDULE,43095.106
15,,,,,,,
15,W_Completeren aanvraag-COMPLETE,Value 9,2011-10-01 20:55:31.990,15000.0,W_Completeren aanvraag,COMPLETE,47807.444
15,,,,,,,
15,W_Completeren aanvraag-COMPLETE,Value 13,2011-10-01 22:15:12.440,15000.0,W_Completeren aanvraag,COMPLETE,52587.894
15,,,,,,,
15,W_Completeren aanvraag-COMPLETE,Value 13,2011-10-01 22:31:19.388,15000.0,W_Completeren aanvraag,COMPLETE,53554.842
15,,,,,,,
15,A_ACCEPTED-COMPLETE,Value 13,2011-10-01 22:36:06.372,15000.0,A_ACCEPTED,COMPLETE,53841.826
15,,,,,,,
15,A_FINALIZED-COMPLETE,Value 13,2011-10-01 22:40:08.255,15000.0,A_FINALIZED,COMPLETE,54083.709
15,,,,,,,
15,O_SENT-COMPLETE,Value 13,2011-10-01 22:40:10.012,15000.0,O_SENT,COMPLETE,54085.466
15,,,,,,,
15,W_Completeren aanvraag-COMPLETE,Value 13,2011-10-01 22:40:12.281,15000.0,W_Completeren aanvraag,COMPLETE,54087.735
15,,,,,,,
15,W_Nabellen offertes-COMPLETE,Value 13,2011-10-01 22:48:39.764,15000.0,W_Nabellen offertes,COMPLETE,54595.218
15,,,,,,,
15,W_Nabellen offertes-COMPLETE,Value 4,2011-10-08 23:20:20.579,15000.0,W_Nabellen offertes,COMPLETE,661296.033
15,,,,,,,
15,W_Nabellen offertes-COMPLETE,Value 2,2011-10-11 03:49:26.790,15000.0,W_Nabellen offertes,COMPLETE,850242.244
15,,,,,,,
15,W_Nabellen offertes-COMPLETE,Value 2,2011-10-11 17:47:04.332,15000.0,W_Nabellen offertes,COMPLETE,900499.786
15,,,,,,,
15,W_Nabellen offertes-COMPLETE,Value 32,2011-10-12 02:55:07.690,15000.0,W_Nabellen offertes,COMPLETE,933383.144
15,,,,,,,
15,W_Nabellen offertes-COMPLETE,Value 20,2011-10-12 22:37:20.679,15000.0,W_Nabellen offertes,COMPLETE,1004316.133
15,,,,,,,
