CaseID,Activity,Resource,CompleteTimestamp,(case) AMOUNT_REQ,concept:name,lifecycle:transition,CumTimeInterval
1,W_Nabellen offertes-COMPLETE,Value 4,2011-10-08 23:32:00.886,20000,W_Nabellen offertes,COMPLETE,661996.34
1,W_Nabellen offertes-START,Value 5,2011-10-10 18:32:22.495,20000,W_Nabellen offertes,START,816817.949
1,O_SENT_BACK-COMPLETE,Value 5,2011-10-10 18:33:03.668,20000,O_SENT_BACK,COMPLETE,816859.122
1,W_Valideren aanvraag-SCHEDULE,Value 5,2011-10-10 18:33:04.560,20000,W_Valideren aanvraag,SCHEDULE,816860.014
1,W_Nabellen offertes-COMPLETE,Value 5,2011-10-10 18:33:05.791,20000,W_Nabellen offertes,COMPLETE,816861.245
1,W_Valideren aanvraag-START,Value 6,2011-10-13 17:05:26.925,20000,W_Valideren aanvraag,START,1070802.379
1,A_REGISTERED-COMPLETE,Value 6,2011-10-13 17:37:29.226,20000,A_REGISTERED,COMPLETE,1072724.68
1,A_APPROVED-COMPLETE,Value 6,2011-10-13 17:37:29.226,20000,A_APPROVED,COMPLETE,1072724.68
1,O_ACCEPTED-COMPLETE,Value 6,2011-10-13 17:37:29.226,20000,O_ACCEPTED,COMPLETE,1072724.68
1,A_ACTIVATED-COMPLETE,Value 6,2011-10-13 17:37:29.226,20000,A_ACTIVATED,COMPLETE,1072724.68
1,W_Valideren aanvraag-COMPLETE,Value 6,2011-10-13 17:37:37.026,20000,W_Valideren aanvraag,COMPLETE,1072732.48
2,A_SUBMITTED-COMPLETE,Value 1,2011-10-01 15:08:58.256,5000,A_SUBMITTED,COMPLETE,27013.71
2,A_PARTLYSUBMITTED-COMPLETE,Value 1,2011-10-01 15:09:02.195,5000,A_PARTLYSUBMITTED,COMPLETE,27017.649
2,A_PREACCEPTED-COMPLETE,Value 1,2011-10-01 15:09:56.648,5000,A_PREACCEPTED,COMPLETE,27072.102
2,W_Completeren aanvraag-SCHEDULE,Value 1,2011-10-01 15:09:59.578,5000,W_Completeren aanvraag,SCHEDULE,27075.032
2,W_Completeren aanvraag-START,Value 2,2011-10-01 18:37:32.393,5000,W_Completeren aanvraag,START,39527.847
2,W_Completeren aanvraag-COMPLETE,Value 2,2011-10-01 18:43:13.178,5000,W_Completeren aanvraag,COMPLETE,39868.632
2,W_Completeren aanvraag-START,Value 2,2011-10-01 21:27:57.775,5000,W_Completeren aanvraag,START,49753.229
2,A_ACCEPTED-COMPLETE,Value 3,2011-10-01 21:33:54.614,5000,A_ACCEPTED,COMPLETE,50110.068
2,A_FINALIZED-COMPLETE,Value 3,2011-10-01 21:35:46.016,5000,A_FINALIZED,COMPLETE,50221.47
2,O_SELECTED-COMPLETE,Value 3,2011-10-01 21:35:46.016,5000,O_SELECTED,COMPLETE,50221.47
2,O_CREATED-COMPLETE,Value 3,2011-10-01 21:35:47.488,5000,O_CREATED,COMPLETE,50222.942
2,O_SENT-COMPLETE,Value 3,2011-10-01 21:35:47.583,5000,O_SENT,COMPLETE,50223.037
2,W_Nabellen offertes-SCHEDULE,Value 2,2011-10-01 21:35:47.682,5000,W_Nabellen offertes,SCHEDULE,50223.136
2,W_Completeren aanvraag-COMPLETE,Value 2,2011-10-01 21:35:48.791,5000,W_Completeren aanvraag,COMPLETE,50224.245
2,W_Nabellen offertes-START,Value 2,2011-10-01 21:36:13.443,5000,W_Nabellen offertes,START,50248.897
2,W_Nabellen offertes-COMPLETE,Value 2,2011-10-01 21:36:25.794,5000,W_Nabellen offertes,COMPLETE,50261.248
2,W_Nabellen offertes-START,Value 2,2011-10-03 23:54:43.257,5000,W_Nabellen offertes,START,231358.711
2,O_SELECTED-COMPLETE,Value 7,2011-10-03 23:56:17.731,5000,O_SELECTED,COMPLETE,231453.185
2,O_CANCELLED-COMPLETE,Value 7,2011-10-03 23:56:17.731,5000,O_CANCELLED,COMPLETE,231453.185
2,O_CREATED-COMPLETE,Value 7,2011-10-03 23:56:19.613,5000,O_CREATED,COMPLETE,231455.067
2,O_SENT-COMPLETE,Value 7,2011-10-03 23:56:19.645,5000,O_SENT,COMPLETE,231455.099
2,W_Nabellen offertes-SCHEDULE,Value 2,2011-10-03 23:56:19.941,5000,W_Nabellen offertes,SCHEDULE,231455.395
2,W_Nabellen offertes-COMPLETE,Value 2,2011-10-03 23:56:21.195,5000,W_Nabellen offertes,COMPLETE,231456.649
2,W_Nabellen offertes-START,Value 2,2011-10-03 23:56:34.792,5000,W_Nabellen offertes,START,231470.246
2,W_Nabellen offertes-COMPLETE,Value 2,2011-10-03 23:57:16.563,5000,W_Nabellen offertes,COMPLETE,231512.017
2,W_Nabellen offertes-START,Value 5,2011-10-10 17:13:44.827,5000,W_Nabellen offertes,START,812100.281
2,O_SENT_BACK-COMPLETE,Value 5,2011-10-10 17:14:43.775,5000,O_SENT_BACK,COMPLETE,812159.229
2,W_Valideren aanvraag-SCHEDULE,Value 5,2011-10-10 17:14:44.052,5000,W_Valideren aanvraag,SCHEDULE,812159.506
2,W_Nabellen offertes-COMPLETE,Value 5,2011-10-10 17:14:45.514,5000,W_Nabellen offertes,COMPLETE,812160.968
2,W_Valideren aanvraag-START,Value 8,2011-10-10 18:12:36.612,5000,W_Valideren aanvraag,START,815632.066
2,W_Valideren aanvraag-COMPLETE,Value 8,2011-10-10 18:30:54.893,5000,W_Valideren aanvraag,COMPLETE,816730.347
2,W_Valideren aanvraag-START,Value 8,2011-10-10 21:11:42.124,5000,W_Valideren aanvraag,START,826377.578
2,W_Valideren aanvraag-COMPLETE,Value 8,2011-10-10 21:14:13.394,5000,W_Valideren aanvraag,COMPLETE,826528.848
2,W_Valideren aanvraag-START,Value 8,2011-10-10 21:14:52.842,5000,W_Valideren aanvraag,START,826568.296
2,O_ACCEPTED-COMPLETE,Value 8,2011-10-10 21:17:26.306,5000,O_ACCEPTED,COMPLETE,826721.76
2,A_APPROVED-COMPLETE,Value 8,2011-10-10 21:17:26.307,5000,A_APPROVED,COMPLETE,826721.761
2,A_REGISTERED-COMPLETE,Value 8,2011-10-10 21:17:26.307,5000,A_REGISTERED,COMPLETE,826721.761
2,A_ACTIVATED-COMPLETE,Value 8,2011-10-10 21:17:26.307,5000,A_ACTIVATED,COMPLETE,826721.761
2,W_Valideren aanvraag-COMPLETE,Value 8,2011-10-10 21:17:34.633,5000,W_Valideren aanvraag,COMPLETE,826730.087
3,A_SUBMITTED-COMPLETE,Value 1,2011-10-01 15:10:30.287,7000,A_SUBMITTED,COMPLETE,27105.741
3,A_PARTLYSUBMITTED-COMPLETE,Value 1,2011-10-01 15:10:30.591,7000,A_PARTLYSUBMITTED,COMPLETE,27106.045
3,A_PREACCEPTED-COMPLETE,Value 1,2011-10-01 15:11:13.026,7000,A_PREACCEPTED,COMPLETE,27148.48
3,W_Completeren aanvraag-SCHEDULE,Value 1,2011-10-01 15:11:13.390,7000,W_Completeren aanvraag,SCHEDULE,27148.844
3,W_Completeren aanvraag-START,Value 9,2011-10-01 18:31:25.301,7000,W_Completeren aanvraag,START,39160.755
3,W_Completeren aanvraag-COMPLETE,Value 9,2011-10-01 18:35:59.637,7000,W_Completeren aanvraag,COMPLETE,39435.091
3,W_Completeren aanvraag-START,Value 2,2011-10-03 18:12:02.445,7000,W_Completeren aanvraag,START,210797.899
3,W_Completeren aanvraag-COMPLETE,Value 2,2011-10-03 18:21:22.417,7000,W_Completeren aanvraag,COMPLETE,211357.871
3,W_Completeren aanvraag-START,Value 10,2011-10-03 20:21:06.626,7000,W_Completeren aanvraag,START,218542.08
3,W_Completeren aanvraag-COMPLETE,Value 10,2011-10-03 20:32:43.313,7000,W_Completeren aanvraag,COMPLETE,219238.767
3,W_Completeren aanvraag-START,Value 10,2011-10-03 20:32:52.818,7000,W_Completeren aanvraag,START,219248.272
3,A_ACCEPTED-COMPLETE,Value 10,2011-10-03 20:34:25.421,7000,A_ACCEPTED,COMPLETE,219340.875
3,A_FINALIZED-COMPLETE,Value 10,2011-10-03 20:40:14.632,7000,A_FINALIZED,COMPLETE,219690.086
3,O_SELECTED-COMPLETE,Value 10,2011-10-03 20:40:14.632,7000,O_SELECTED,COMPLETE,219690.086
3,O_CREATED-COMPLETE,Value 10,2011-10-03 20:40:15.605,7000,O_CREATED,COMPLETE,219691.059
3,O_SENT-COMPLETE,Value 10,2011-10-03 20:40:15.651,7000,O_SENT,COMPLETE,219691.105
3,W_Nabellen offertes-SCHEDULE,Value 10,2011-10-03 20:40:15.865,7000,W_Nabellen offertes,SCHEDULE,219691.319
3,W_Completeren aanvraag-COMPLETE,Value 10,2011-10-03 20:40:17.062,7000,W_Completeren aanvraag,COMPLETE,219692.516
3,W_Nabellen offertes-START,Value 10,2011-10-03 20:40:42.469,7000,W_Nabellen offertes,START,219717.923
3,O_SELECTED-COMPLETE,Value 10,2011-10-03 20:44:17.619,7000,O_SELECTED,COMPLETE,219933.073
3,O_CANCELLED-COMPLETE,Value 10,2011-10-03 20:44:17.619,7000,O_CANCELLED,COMPLETE,219933.073
3,O_CREATED-COMPLETE,Value 10,2011-10-03 20:44:19.671,7000,O_CREATED,COMPLETE,219935.125
3,O_SENT-COMPLETE,Value 10,2011-10-03 20:44:19.719,7000,O_SENT,COMPLETE,219935.173
3,W_Nabellen offertes-SCHEDULE,Value 10,2011-10-03 20:44:19.954,7000,W_Nabellen offertes,SCHEDULE,219935.408
3,W_Nabellen offertes-COMPLETE,Value 10,2011-10-03 20:44:21.261,7000,W_Nabellen offertes,COMPLETE,219936.715
3,W_Nabellen offertes-START,Value 2,2011-10-10 23:46:59.853,7000,W_Nabellen offertes,START,835695.307
3,W_Nabellen offertes-COMPLETE,Value 2,2011-10-10 23:47:18.803,7000,W_Nabellen offertes,COMPLETE,835714.257
3,W_Nabellen offertes-START,Value 11,2011-10-11 02:29:54.155,7000,W_Nabellen offertes,START,845469.609
3,W_Nabellen offertes-COMPLETE,Value 11,2011-10-11 02:34:36.027,7000,W_Nabellen offertes,COMPLETE,845751.481
3,W_Nabellen offertes-START,Value 9,2011-10-15 01:15:44.625,7000,W_Nabellen offertes,START,1186620.079
3,W_Nabellen offertes-COMPLETE,Value 9,2011-10-15 01:16:42.245,7000,W_Nabellen offertes,COMPLETE,1186677.699
3,W_Nabellen offertes-START,Value 12,2011-10-18 02:41:28.395,7000,W_Nabellen offertes,START,1450963.849
3,O_SELECTED-COMPLETE,Value 12,2011-10-18 02:43:53.587,7000,O_SELECTED,COMPLETE,1451109.041
3,O_CANCELLED-COMPLETE,Value 12,2011-10-18 02:43:53.587,7000,O_CANCELLED,COMPLETE,1451109.041
3,O_CREATED-COMPLETE,Value 12,2011-10-18 02:43:55.219,7000,O_CREATED,COMPLETE,1451110.673
3,O_SENT-COMPLETE,Value 12,2011-10-18 02:43:55.387,7000,O_SENT,COMPLETE,1451110.841
3,W_Nabellen offertes-SCHEDULE,Value 12,2011-10-18 02:43:56.402,7000,W_Nabellen offertes,SCHEDULE,1451111.856
3,W_Nabellen offertes-COMPLETE,Value 12,2011-10-18 02:43:57.774,7000,W_Nabellen offertes,COMPLETE,1451113.228
3,W_Nabellen offertes-START,Value 2,2011-10-25 17:46:08.191,7000,W_Nabellen offertes,START,2110043.645
3,W_Nabellen offertes-COMPLETE,Value 2,2011-10-25 17:50:48.186,7000,W_Nabellen offertes,COMPLETE,2110323.64
3,W_Nabellen offertes-START,Value 13,2011-10-27 01:48:57.136,7000,W_Nabellen offertes,START,2225412.59
3,W_Nabellen offertes-COMPLETE,Value 13,2011-10-27 01:50:22.004,7000,W_Nabellen offertes,COMPLETE,2225497.458
3,W_Nabellen offertes-START,Value 14,2011-10-29 19:39:08.212,7000,W_Nabellen offertes,START,2462423.666
3,W_Nabellen offertes-COMPLETE,Value 14,2011-10-29 19:41:29.569,7000,W_Nabellen offertes,COMPLETE,2462565.023
3,W_Nabellen offertes-START,Value 15,2011-11-01 22:54:40.128,7000,W_Nabellen offertes,START,2733355.582
3,W_Nabellen offertes-COMPLETE,Value 15,2011-11-01 22:55:35.020,7000,W_Nabellen offertes,COMPLETE,2733410.474
3,W_Nabellen offertes-START,Value 11,2011-11-02 01:16:31.149,7000,W_Nabellen offertes,START,2741866.603
3,W_Nabellen offertes-COMPLETE,Value 11,2011-11-02 01:21:02.356,7000,W_Nabellen offertes,COMPLETE,2742137.81
3,W_Nabellen offertes-START,Value 5,2011-11-02 17:11:44.251,7000,W_Nabellen offertes,START,2799179.705
3,O_SENT_BACK-COMPLETE,Value 5,2011-11-02 17:15:16.203,7000,O_SENT_BACK,COMPLETE,2799391.657
3,W_Valideren aanvraag-SCHEDULE,Value 5,2011-11-02 17:15:16.386,7000,W_Valideren aanvraag,SCHEDULE,2799391.84
3,W_Nabellen offertes-COMPLETE,Value 5,2011-11-02 17:15:18.683,7000,W_Nabellen offertes,COMPLETE,2799394.137
3,W_Valideren aanvraag-START,Value 16,2011-11-04 23:24:21.954,7000,W_Valideren aanvraag,START,2994337.408
3,O_ACCEPTED-COMPLETE,Value 16,2011-11-05 00:04:52.611,7000,O_ACCEPTED,COMPLETE,2996768.065
3,A_APPROVED-COMPLETE,Value 16,2011-11-05 00:04:52.612,7000,A_APPROVED,COMPLETE,2996768.066
3,A_REGISTERED-COMPLETE,Value 16,2011-11-05 00:04:52.612,7000,A_REGISTERED,COMPLETE,2996768.066
3,A_ACTIVATED-COMPLETE,Value 16,2011-11-05 00:04:52.612,7000,A_ACTIVATED,COMPLETE,2996768.066
3,W_Valideren aanvraag-COMPLETE,Value 16,2011-11-05 00:05:01.532,7000,W_Valideren aanvraag,COMPLETE,2996776.986
3,W_Wijzigen contractgegevens-SCHEDULE,Value 9,2012-02-15 20:29:26.299,7000,W_Wijzigen contractgegevens,SCHEDULE,11883041.753
4,A_SUBMITTED-COMPLETE,Value 1,2011-10-01 15:11:08.866,15000,A_SUBMITTED,COMPLETE,27144.32
4,A_PARTLYSUBMITTED-COMPLETE,Value 1,2011-10-01 15:11:09.035,15000,A_PARTLYSUBMITTED,COMPLETE,27144.489
4,A_DECLINED-COMPLETE,Value 1,2011-10-01 15:11:46.420,15000,A_DECLINED,COMPLETE,27181.874
5,A_SUBMITTED-COMPLETE,Value 1,2011-10-01 15:15:39.894,5000,A_SUBMITTED,COMPLETE,27415.348
5,A_PARTLYSUBMITTED-COMPLETE,Value 1,2011-10-01 15:15:40.102,5000,A_PARTLYSUBMITTED,COMPLETE,27415.556
5,A_DECLINED-COMPLETE,Value 1,2011-10-01 15:16:21.037,5000,A_DECLINED,COMPLETE,27456.491
6,A_SUBMITTED-COMPLETE,Value 1,2011-10-01 16:45:25.806,13500,A_SUBMITTED,COMPLETE,32801.26
6,A_PARTLYSUBMITTED-COMPLETE,Value 1,2011-10-01 16:45:25.981,13500,A_PARTLYSUBMITTED,COMPLETE,32801.435
6,A_PREACCEPTED-COMPLETE,Value 1,2011-10-01 16:46:18.211,13500,A_PREACCEPTED,COMPLETE,32853.665
6,W_Completeren aanvraag-SCHEDULE,Value 1,2011-10-01 16:46:18.674,13500,W_Completeren aanvraag,SCHEDULE,32854.128
6,W_Completeren aanvraag-START,Value 9,2011-10-01 18:37:46.748,13500,W_Completeren aanvraag,START,39542.202
6,W_Completeren aanvraag-COMPLETE,Value 9,2011-10-01 18:40:24.141,13500,W_Completeren aanvraag,COMPLETE,39699.595
6,W_Completeren aanvraag-START,Value 9,2011-10-01 19:40:26.958,13500,W_Completeren aanvraag,START,43302.412
6,A_CANCELLED-COMPLETE,Value 9,2011-10-01 20:02:11.068,13500,A_CANCELLED,COMPLETE,44606.522
6,W_Completeren aanvraag-COMPLETE,Value 9,2011-10-01 20:02:12.557,13500,W_Completeren aanvraag,COMPLETE,44608.011
7,A_SUBMITTED-COMPLETE,Value 1,2011-10-01 16:45:37.274,18000,A_SUBMITTED,COMPLETE,32812.728
7,A_PARTLYSUBMITTED-COMPLETE,Value 1,2011-10-01 16:45:37.363,18000,A_PARTLYSUBMITTED,COMPLETE,32812.817
7,W_Afhandelen leads-SCHEDULE,Value 1,2011-10-01 16:46:18.623,18000,W_Afhandelen leads,SCHEDULE,32854.077
7,W_Afhandelen leads-START,Value 9,2011-10-01 17:15:43.883,18000,W_Afhandelen leads,START,34619.337
7,A_PREACCEPTED-COMPLETE,Value 9,2011-10-01 17:16:48.956,18000,A_PREACCEPTED,COMPLETE,34684.41
7,W_Completeren aanvraag-SCHEDULE,Value 9,2011-10-01 17:16:48.991,18000,W_Completeren aanvraag,SCHEDULE,34684.445
7,W_Afhandelen leads-COMPLETE,Value 9,2011-10-01 17:16:49.843,18000,W_Afhandelen leads,COMPLETE,34685.297
7,W_Completeren aanvraag-START,Value 9,2011-10-01 18:49:28.183,18000,W_Completeren aanvraag,START,40243.637
7,W_Completeren aanvraag-COMPLETE,Value 9,2011-10-01 18:50:14.483,18000,W_Completeren aanvraag,COMPLETE,40289.937
7,W_Completeren aanvraag-START,Value 9,2011-10-01 18:50:21.451,18000,W_Completeren aanvraag,START,40296.905
7,W_Completeren aanvraag-COMPLETE,Value 9,2011-10-01 18:53:55.769,18000,W_Completeren aanvraag,COMPLETE,40511.223
7,W_Completeren aanvraag-START,Value 2,2011-10-01 21:50:26.172,18000,W_Completeren aanvraag,START,51101.626
7,A_DECLINED-COMPLETE,Value 17,2011-10-01 21:59:58.557,18000,A_DECLINED,COMPLETE,51674.011
7,W_Completeren aanvraag-COMPLETE,Value 2,2011-10-01 22:00:02.537,18000,W_Completeren aanvraag,COMPLETE,51677.991
8,A_SUBMITTED-COMPLETE,Value 1,2011-10-01 16:57:42.994,11000,A_SUBMITTED,COMPLETE,33538.448
8,A_PARTLYSUBMITTED-COMPLETE,Value 1,2011-10-01 16:57:43.182,11000,A_PARTLYSUBMITTED,COMPLETE,33538.636
8,A_PREACCEPTED-COMPLETE,Value 1,2011-10-01 16:58:27.038,11000,A_PREACCEPTED,COMPLETE,33582.492
8,W_Completeren aanvraag-SCHEDULE,Value 1,2011-10-01 16:58:27.403,11000,W_Completeren aanvraag,SCHEDULE,33582.857
8,W_Completeren aanvraag-START,Value 9,2011-10-01 17:26:42.203,11000,W_Completeren aanvraag,START,35277.657
8,W_Completeren aanvraag-COMPLETE,Value 9,2011-10-01 17:27:07.853,11000,W_Completeren aanvraag,COMPLETE,35303.307
8,W_Completeren aanvraag-START,Value 9,2011-10-01 18:40:40.141,11000,W_Completeren aanvraag,START,39715.595
8,W_Completeren aanvraag-COMPLETE,Value 9,2011-10-01 18:43:02.623,11000,W_Completeren aanvraag,COMPLETE,39858.077
8,W_Completeren aanvraag-START,Value 18,2011-10-11 00:42:24.738,11000,W_Completeren aanvraag,START,839020.192
8,W_Completeren aanvraag-COMPLETE,Value 18,2011-10-11 00:43:13.290,11000,W_Completeren aanvraag,COMPLETE,839068.744
8,W_Completeren aanvraag-COMPLETE,Value 18,2011-11-01 17:15:08.331,11000,W_Completeren aanvraag,COMPLETE,2712983.785
8,A_CANCELLED-COMPLETE,Value 1,2011-11-01 17:15:08.387,11000,A_CANCELLED,COMPLETE,2712983.841
9,A_SUBMITTED-COMPLETE,Value 1,2011-10-01 16:58:30.533,30000,A_SUBMITTED,COMPLETE,33585.987
9,A_PARTLYSUBMITTED-COMPLETE,Value 1,2011-10-01 16:58:30.678,30000,A_PARTLYSUBMITTED,COMPLETE,33586.132
9,W_Afhandelen leads-SCHEDULE,Value 1,2011-10-01 16:58:44.046,30000,W_Afhandelen leads,SCHEDULE,33599.5
9,W_Afhandelen leads-START,Value 9,2011-10-01 17:08:36.700,30000,W_Afhandelen leads,START,34192.154
9,A_PREACCEPTED-COMPLETE,Value 9,2011-10-01 17:10:24.737,30000,A_PREACCEPTED,COMPLETE,34300.191
9,W_Completeren aanvraag-SCHEDULE,Value 9,2011-10-01 17:10:24.780,30000,W_Completeren aanvraag,SCHEDULE,34300.234
9,W_Afhandelen leads-COMPLETE,Value 9,2011-10-01 17:10:25.759,30000,W_Afhandelen leads,COMPLETE,34301.213
9,W_Completeren aanvraag-START,Value 19,2011-10-01 19:59:13.844,30000,W_Completeren aanvraag,START,44429.298
9,W_Completeren aanvraag-COMPLETE,Value 19,2011-10-01 20:03:35.216,30000,W_Completeren aanvraag,COMPLETE,44690.67
9,W_Completeren aanvraag-START,Value 20,2011-10-03 18:16:05.035,30000,W_Completeren aanvraag,START,211040.489
9,W_Completeren aanvraag-COMPLETE,Value 20,2011-10-03 18:17:29.105,30000,W_Completeren aanvraag,COMPLETE,211124.559
9,W_Completeren aanvraag-START,Value 20,2011-10-03 21:39:34.962,30000,W_Completeren aanvraag,START,223250.416
9,A_CANCELLED-COMPLETE,Value 20,2011-10-03 21:42:53.820,30000,A_CANCELLED,COMPLETE,223449.274
9,W_Completeren aanvraag-COMPLETE,Value 20,2011-10-03 21:42:55.584,30000,W_Completeren aanvraag,COMPLETE,223451.038
10,A_SUBMITTED-COMPLETE,Value 1,2011-10-01 16:59:10.501,45000,A_SUBMITTED,COMPLETE,33625.955
10,A_PARTLYSUBMITTED-COMPLETE,Value 1,2011-10-01 16:59:10.789,45000,A_PARTLYSUBMITTED,COMPLETE,33626.243
10,A_PREACCEPTED-COMPLETE,Value 1,2011-10-01 16:59:42.704,45000,A_PREACCEPTED,COMPLETE,33658.158
10,W_Completeren aanvraag-SCHEDULE,Value 1,2011-10-01 16:59:43.080,45000,W_Completeren aanvraag,SCHEDULE,33658.534
10,W_Completeren aanvraag-START,Value 2,2011-10-01 18:44:00.187,45000,W_Completeren aanvraag,START,39915.641
10,W_Completeren aanvraag-COMPLETE,Value 2,2011-10-01 18:46:06.342,45000,W_Completeren aanvraag,COMPLETE,40041.796
10,W_Completeren aanvraag-START,Value 9,2011-10-01 19:18:51.701,45000,W_Completeren aanvraag,START,42007.155
10,A_ACCEPTED-COMPLETE,Value 9,2011-10-01 19:24:32.787,45000,A_ACCEPTED,COMPLETE,42348.241
10,O_SELECTED-COMPLETE,Value 9,2011-10-01 19:30:20.556,45000,O_SELECTED,COMPLETE,42696.01
10,A_FINALIZED-COMPLETE,Value 9,2011-10-01 19:30:20.556,45000,A_FINALIZED,COMPLETE,42696.01
10,O_CREATED-COMPLETE,Value 9,2011-10-01 19:30:21.780,45000,O_CREATED,COMPLETE,42697.234
10,O_SENT-COMPLETE,Value 9,2011-10-01 19:30:21.806,45000,O_SENT,COMPLETE,42697.26
10,W_Nabellen offertes-SCHEDULE,Value 9,2011-10-01 19:30:21.896,45000,W_Nabellen offertes,SCHEDULE,42697.35
10,W_Completeren aanvraag-COMPLETE,Value 9,2011-10-01 19:30:24.155,45000,W_Completeren aanvraag,COMPLETE,42699.609
10,W_Nabellen offertes-START,Value 4,2011-10-08 23:35:18.821,45000,W_Nabellen offertes,START,662194.275
10,W_Nabellen offertes-COMPLETE,Value 4,2011-10-08 23:38:17.372,45000,W_Nabellen offertes,COMPLETE,662372.826
10,W_Nabellen offertes-START,Value 21,2011-10-10 19:53:54.726,45000,W_Nabellen offertes,START,821710.18
10,O_SENT_BACK-COMPLETE,Value 21,2011-10-10 19:54:03.401,45000,O_SENT_BACK,COMPLETE,821718.855
10,W_Valideren aanvraag-SCHEDULE,Value 21,2011-10-10 19:54:03.698,45000,W_Valideren aanvraag,SCHEDULE,821719.152
10,W_Nabellen offertes-COMPLETE,Value 21,2011-10-10 19:54:04.785,45000,W_Nabellen offertes,COMPLETE,821720.239
10,W_Valideren aanvraag-START,Value 22,2011-10-13 18:00:48.597,45000,W_Valideren aanvraag,START,1074124.051
10,A_DECLINED-COMPLETE,Value 22,2011-10-13 18:05:24.620,45000,A_DECLINED,COMPLETE,1074400.074
10,O_DECLINED-COMPLETE,Value 22,2011-10-13 18:05:24.620,45000,O_DECLINED,COMPLETE,1074400.074
10,W_Valideren aanvraag-COMPLETE,Value 22,2011-10-13 18:05:28.082,45000,W_Valideren aanvraag,COMPLETE,1074403.536
11,A_SUBMITTED-COMPLETE,Value 1,2011-10-01 17:37:39.363,15000,A_SUBMITTED,COMPLETE,35934.817
11,A_PARTLYSUBMITTED-COMPLETE,Value 1,2011-10-01 17:37:39.657,15000,A_PARTLYSUBMITTED,COMPLETE,35935.111
11,A_PREACCEPTED-COMPLETE,Value 1,2011-10-01 17:38:20.967,15000,A_PREACCEPTED,COMPLETE,35976.421
11,W_Completeren aanvraag-SCHEDULE,Value 1,2011-10-01 17:38:21.403,15000,W_Completeren aanvraag,SCHEDULE,35976.857
11,W_Completeren aanvraag-START,Value 2,2011-10-01 17:38:48.454,15000,W_Completeren aanvraag,START,36003.908
11,A_ACCEPTED-COMPLETE,Value 3,2011-10-01 17:42:21.977,15000,A_ACCEPTED,COMPLETE,36217.431
11,A_FINALIZED-COMPLETE,Value 3,2011-10-01 17:44:40.725,15000,A_FINALIZED,COMPLETE,36356.179
11,O_SELECTED-COMPLETE,Value 3,2011-10-01 17:44:40.725,15000,O_SELECTED,COMPLETE,36356.179
11,O_CREATED-COMPLETE,Value 3,2011-10-01 17:44:42.707,15000,O_CREATED,COMPLETE,36358.161
11,O_SENT-COMPLETE,Value 3,2011-10-01 17:44:42.734,15000,O_SENT,COMPLETE,36358.188
11,W_Nabellen offertes-SCHEDULE,Value 2,2011-10-01 17:44:42.811,15000,W_Nabellen offertes,SCHEDULE,36358.265
11,W_Completeren aanvraag-COMPLETE,Value 2,2011-10-01 17:44:43.954,15000,W_Completeren aanvraag,COMPLETE,36359.408
11,W_Nabellen offertes-START,Value 2,2011-10-01 17:44:54.041,15000,W_Nabellen offertes,START,36369.495
11,W_Nabellen offertes-COMPLETE,Value 2,2011-10-01 17:44:58.974,15000,W_Nabellen offertes,COMPLETE,36374.428
11,W_Nabellen offertes-START,Value 2,2011-10-01 17:45:27.286,15000,W_Nabellen offertes,START,36402.74
