CaseID,Activity,org:resource,time:timestamp,(case) AMOUNT_REQ,concept:name,lifecycle:transition
10,W_Nabellen offertes-SCHEDULE,Value 9,10.661892136398697,10.714417768752456,W_Nabellen offertes,SCHEDULE
10,W_Completeren aanvraag-COMPLETE,Value 9,10.661945042265367,10.714417768752456,W_Completeren aanvraag,COMPLETE
10,,,,0.0,,
10,,,,0.0,,
10,W_Nabellen offertes-START,Value 21,13.619143032792357,10.714417768752456,W_Nabellen offertes,START
10,O_SENT_BACK-COMPLETE,Value 21,13.619153589986817,10.714417768752456,O_SENT_BACK,COMPLETE
10,,,,0.0,,
10,W_Nabellen offertes-COMPLETE,Value 21,13.619155274259837,10.714417768752456,W_Nabellen offertes,COMPLETE
10,W_Valideren aanvraag-START,Value 22,13.887016051105189,10.714417768752456,W_Valideren aanvraag,START
10,,,,0.0,,
10,,,,0.0,,
10,,,,0.0,,
11,,,,0.0,,
11,A_PARTLYSUBMITTED-COMPLETE,Value 1,10.489470118810004,9.615805480084347,A_PARTLYSUBMITTED,COMPLETE
11,,,,0.0,,
11,W_Completeren aanvraag-SCHEDULE,Value 1,10.49063114960646,9.615805480084347,W_Completeren aanvraag,SCHEDULE
11,,,,0.0,,
11,,,,0.0,,
11,A_FINALIZED-COMPLETE,Value 3,10.501119454757754,9.615805480084347,A_FINALIZED,COMPLETE
11,,,,0.0,,
11,,,,0.0,,
11,O_SENT-COMPLETE,Value 3,10.501174712065117,9.615805480084347,O_SENT,COMPLETE
11,,,,0.0,,
11,W_Completeren aanvraag-COMPLETE,Value 2,10.501208266530496,9.615805480084347,W_Completeren aanvraag,COMPLETE
11,W_Nabellen offertes-START,Value 2,10.501485652811377,9.615805480084347,W_Nabellen offertes,START
11,W_Nabellen offertes-COMPLETE,Value 2,10.501621279263508,9.615805480084347,W_Nabellen offertes,COMPLETE
11,W_Nabellen offertes-START,Value 2,10.502399325517368,9.615805480084347,W_Nabellen offertes,START
11,O_SELECTED-COMPLETE,Value 3,10.504748831253085,9.615805480084347,O_SELECTED,COMPLETE
11,O_CANCELLED-COMPLETE,Value 3,10.504748831253085,9.615805480084347,O_CANCELLED,COMPLETE
11,,,,0.0,,
11,,,,0.0,,
11,,,,0.0,,
11,W_Nabellen offertes-COMPLETE,Value 2,10.504850666741348,9.615805480084347,W_Nabellen offertes,COMPLETE
11,W_Nabellen offertes-START,Value 2,10.505332299038205,9.615805480084347,W_Nabellen offertes,START
11,W_Nabellen offertes-COMPLETE,Value 2,10.510422682014589,9.615805480084347,W_Nabellen offertes,COMPLETE
11,W_Nabellen offertes-START,Value 2,10.510666330198939,9.615805480084347,W_Nabellen offertes,START
11,,,,0.0,,
11,W_Nabellen offertes-START,Value 23,13.40276668480086,9.615805480084347,W_Nabellen offertes,START
11,,,,0.0,,
11,,,,0.0,,
11,,,,0.0,,
11,W_Valideren aanvraag-SCHEDULE,Value 5,13.610428820590057,9.615805480084347,W_Valideren aanvraag,SCHEDULE
11,,,,0.0,,
11,W_Valideren aanvraag-START,Value 6,13.890841101116258,9.615805480084347,W_Valideren aanvraag,START
11,,,,0.0,,
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-START,Value 2,13.89376081955036,9.615805480084347,W_Nabellen incomplete dossiers,START
11,W_Nabellen incomplete dossiers-COMPLETE,Value 2,13.893968389461676,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 6,13.89660357663718,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 24,13.90754023826369,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,W_Nabellen incomplete dossiers-START,Value 24,13.907553224347192,9.615805480084347,W_Nabellen incomplete dossiers,START
11,W_Nabellen incomplete dossiers-COMPLETE,Value 24,13.907660640826867,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,,,,0.0,,
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-START,Value 4,14.048255589587308,9.615805480084347,W_Nabellen incomplete dossiers,START
11,W_Nabellen incomplete dossiers-COMPLETE,Value 4,14.048467355092294,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,,,,0.0,,
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-START,Value 2,14.172337062417158,9.615805480084347,W_Nabellen incomplete dossiers,START
11,W_Nabellen incomplete dossiers-COMPLETE,Value 2,14.17237863875089,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,,,,0.0,,
11,,,,0.0,,
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 25,14.238723700477328,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,W_Nabellen incomplete dossiers-START,Value 23,14.240184602136125,9.615805480084347,W_Nabellen incomplete dossiers,START
11,W_Valideren aanvraag-SCHEDULE,Value 23,14.241084396841023,9.615805480084347,W_Valideren aanvraag,SCHEDULE
11,,,,0.0,,
11,W_Valideren aanvraag-START,Value 26,14.275515552671534,9.615805480084347,W_Valideren aanvraag,START
11,,,,0.0,,
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-START,Value 2,14.276445722067654,9.615805480084347,W_Nabellen incomplete dossiers,START
11,W_Nabellen incomplete dossiers-COMPLETE,Value 2,14.276913021130813,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 2,14.277188719607537,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,W_Nabellen incomplete dossiers-START,Value 5,14.330425145312748,9.615805480084347,W_Nabellen incomplete dossiers,START
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-START,Value 27,14.528466435409808,9.615805480084347,W_Nabellen incomplete dossiers,START
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-START,Value 2,14.598125185486563,9.615805480084347,W_Nabellen incomplete dossiers,START
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 2,14.59814822992701,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,W_Valideren aanvraag-START,Value 26,14.638196264192054,9.615805480084347,W_Valideren aanvraag,START
11,O_ACCEPTED-COMPLETE,Value 26,14.638610326547642,9.615805480084347,O_ACCEPTED,COMPLETE
11,,,,0.0,,
11,,,,0.0,,
11,,,,0.0,,
11,,,,0.0,,
12,,,,0.0,,
12,,,,0.0,,
12,,,,0.0,,
12,W_Completeren aanvraag-SCHEDULE,Value 1,10.539348464022957,9.104979856318357,W_Completeren aanvraag,SCHEDULE
12,W_Completeren aanvraag-START,Value 28,10.5407007135,9.104979856318357,W_Completeren aanvraag,START
12,A_ACCEPTED-COMPLETE,Value 28,10.555598444785147,9.104979856318357,A_ACCEPTED,COMPLETE
12,,,,0.0,,
12,,,,0.0,,
12,O_CREATED-COMPLETE,Value 28,10.55904916236897,9.104979856318357,O_CREATED,COMPLETE
12,,,,0.0,,
12,W_Nabellen offertes-SCHEDULE,Value 28,10.55905238109828,9.104979856318357,W_Nabellen offertes,SCHEDULE
12,W_Completeren aanvraag-COMPLETE,Value 28,10.559083140187148,9.104979856318357,W_Completeren aanvraag,COMPLETE
12,W_Nabellen offertes-START,Value 28,10.559874737894045,9.104979856318357,W_Nabellen offertes,START
12,W_Nabellen offertes-COMPLETE,Value 28,10.56224802926883,9.104979856318357,W_Nabellen offertes,COMPLETE
12,W_Nabellen offertes-START,Value 28,10.567917641263769,9.104979856318357,W_Nabellen offertes,START
12,W_Nabellen offertes-COMPLETE,Value 28,10.577702264603104,9.104979856318357,W_Nabellen offertes,COMPLETE
12,,,,0.0,,
12,W_Nabellen offertes-COMPLETE,Value 2,12.64476324605933,9.104979856318357,W_Nabellen offertes,COMPLETE
12,,,,0.0,,
12,O_SENT_BACK-COMPLETE,Value 29,13.049925071504648,9.104979856318357,O_SENT_BACK,COMPLETE
12,,,,0.0,,
12,W_Nabellen offertes-COMPLETE,Value 2,13.049928649519229,9.104979856318357,W_Nabellen offertes,COMPLETE
12,,,,0.0,,
12,W_Nabellen incomplete dossiers-SCHEDULE,Value 16,13.606816124797206,9.104979856318357,W_Nabellen incomplete dossiers,SCHEDULE
12,,,,0.0,,
12,W_Nabellen incomplete dossiers-START,Value 9,13.607651982699645,9.104979856318357,W_Nabellen incomplete dossiers,START
12,,,,0.0,,
12,,,,0.0,,
12,,,,0.0,,
12,W_Nabellen incomplete dossiers-START,Value 2,13.625103890571781,9.104979856318357,W_Nabellen incomplete dossiers,START
12,W_Nabellen incomplete dossiers-COMPLETE,Value 2,13.625571684940814,9.104979856318357,W_Nabellen incomplete dossiers,COMPLETE
12,,,,0.0,,
12,,,,0.0,,
12,,,,0.0,,
12,W_Nabellen incomplete dossiers-COMPLETE,Value 30,13.634690320026943,9.104979856318357,W_Nabellen incomplete dossiers,COMPLETE
13,,,,0.0,,
13,,,,0.0,,
13,,,,0.0,,
13,,,,0.0,,
13,,,,0.0,,
13,W_Afhandelen leads-START,Value 28,10.647141423189167,9.615805480084347,W_Afhandelen leads,START
13,,,,0.0,,
13,W_Completeren aanvraag-SCHEDULE,Value 28,10.648505955453253,9.615805480084347,W_Completeren aanvraag,SCHEDULE
13,,,,0.0,,
13,,,,0.0,,
13,,,,0.0,,
13,,,,0.0,,
13,,,,0.0,,
13,,,,0.0,,
13,,,,0.0,,
13,,,,0.0,,
13,W_Completeren aanvraag-COMPLETE,Value 2,12.264801744919454,9.615805480084347,W_Completeren aanvraag,COMPLETE
13,,,,0.0,,
13,,,,0.0,,
13,,,,0.0,,
14,,,,0.0,,
14,,,,0.0,,
14,A_DECLINED-COMPLETE,Value 1,10.632142214575556,9.210340371976184,A_DECLINED,COMPLETE
15,,,,0.0,,
15,,,,0.0,,
15,,,,0.0,,
15,W_Completeren aanvraag-SCHEDULE,Value 1,10.671164719759332,9.615805480084347,W_Completeren aanvraag,SCHEDULE
15,W_Completeren aanvraag-START,Value 9,10.771526927056142,9.615805480084347,W_Completeren aanvraag,START
15,,,,0.0,,
15,W_Completeren aanvraag-START,Value 13,10.869976675609426,9.615805480084347,W_Completeren aanvraag,START
15,W_Completeren aanvraag-COMPLETE,Value 13,10.870241220146506,9.615805480084347,W_Completeren aanvraag,COMPLETE
15,,,,0.0,,
15,,,,0.0,,
15,W_Completeren aanvraag-START,Value 13,10.888829775512512,9.615805480084347,W_Completeren aanvraag,START
15,A_ACCEPTED-COMPLETE,Value 13,10.893805879047644,9.615805480084347,A_ACCEPTED,COMPLETE
15,O_SELECTED-COMPLETE,Value 13,10.898288273454103,9.615805480084347,O_SELECTED,COMPLETE
15,A_FINALIZED-COMPLETE,Value 13,10.898288291947027,9.615805480084347,A_FINALIZED,COMPLETE
15,O_CREATED-COMPLETE,Value 13,10.898320297374873,9.615805480084347,O_CREATED,COMPLETE
15,,,,0.0,,
15,W_Nabellen offertes-SCHEDULE,Value 13,10.89832209082976,9.615805480084347,W_Nabellen offertes,SCHEDULE
15,W_Completeren aanvraag-COMPLETE,Value 13,10.89836272933341,9.615805480084347,W_Completeren aanvraag,COMPLETE
15,W_Nabellen offertes-START,Value 13,10.901461602468412,9.615805480084347,W_Nabellen offertes,START
15,,,,0.0,,
15,,,,0.0,,
15,,,,0.0,,
15,W_Nabellen offertes-START,Value 2,13.65312279986318,9.615805480084347,W_Nabellen offertes,START
15,,,,0.0,,
15,W_Nabellen offertes-START,Value 2,13.710654754917547,9.615805480084347,W_Nabellen offertes,START
15,W_Nabellen offertes-COMPLETE,Value 2,13.710705205952381,9.615805480084347,W_Nabellen offertes,COMPLETE
15,W_Nabellen offertes-START,Value 32,13.746502327073554,9.615805480084347,W_Nabellen offertes,START
15,W_Nabellen offertes-COMPLETE,Value 32,13.746571053624757,9.615805480084347,W_Nabellen offertes,COMPLETE
15,W_Nabellen offertes-START,Value 20,13.819764669387276,9.615805480084347,W_Nabellen offertes,START
15,W_Nabellen offertes-COMPLETE,Value 20,13.819817403177426,9.615805480084347,W_Nabellen offertes,COMPLETE
15,,,,0.0,,
15,W_Nabellen offertes-COMPLETE,Value 20,13.912110313181369,9.615805480084347,W_Nabellen offertes,COMPLETE
15,,,,0.0,,
15,,,,0.0,,
15,W_Valideren aanvraag-SCHEDULE,Value 2,13.962329231635369,9.615805480084347,W_Valideren aanvraag,SCHEDULE
15,W_Nabellen offertes-COMPLETE,Value 2,13.962330611428406,9.615805480084347,W_Nabellen offertes,COMPLETE
15,,,,0.0,,
15,W_Nabellen incomplete dossiers-SCHEDULE,Value 8,14.286063274558893,9.615805480084347,W_Nabellen incomplete dossiers,SCHEDULE
15,W_Valideren aanvraag-COMPLETE,Value 8,14.2860644326722,9.615805480084347,W_Valideren aanvraag,COMPLETE
15,,,,0.0,,
15,,,,0.0,,
15,W_Nabellen incomplete dossiers-START,Value 2,14.286607004242937,9.615805480084347,W_Nabellen incomplete dossiers,START
15,,,,0.0,,
15,W_Nabellen incomplete dossiers-START,Value 24,14.298541986952722,9.615805480084347,W_Nabellen incomplete dossiers,START
15,W_Nabellen incomplete dossiers-COMPLETE,Value 24,14.29916013444208,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
15,,,,0.0,,
15,,,,0.0,,
15,W_Nabellen incomplete dossiers-COMPLETE,Value 2,14.327562350078459,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
15,,,,0.0,,
15,W_Nabellen incomplete dossiers-SCHEDULE,Value 26,14.33180711206173,9.615805480084347,W_Nabellen incomplete dossiers,SCHEDULE
15,W_Valideren aanvraag-COMPLETE,Value 26,14.33180826792013,9.615805480084347,W_Valideren aanvraag,COMPLETE
15,W_Nabellen incomplete dossiers-START,Value 33,14.332145394532201,9.615805480084347,W_Nabellen incomplete dossiers,START
15,,,,0.0,,
15,,,,0.0,,
15,W_Valideren aanvraag-SCHEDULE,Value 2,14.333101068796651,9.615805480084347,W_Valideren aanvraag,SCHEDULE
15,,,,0.0,,
15,,,,0.0,,
15,W_Nabellen incomplete dossiers-SCHEDULE,Value 26,14.335803489609974,9.615805480084347,W_Nabellen incomplete dossiers,SCHEDULE
15,W_Valideren aanvraag-COMPLETE,Value 26,14.33580469197206,9.615805480084347,W_Valideren aanvraag,COMPLETE
15,,,,0.0,,
15,,,,0.0,,
15,W_Nabellen incomplete dossiers-START,Value 26,14.339742313231797,9.615805480084347,W_Nabellen incomplete dossiers,START
15,,,,0.0,,
15,W_Nabellen incomplete dossiers-START,Value 5,14.345186147741677,9.615805480084347,W_Nabellen incomplete dossiers,START
15,W_Valideren aanvraag-SCHEDULE,Value 5,14.345206238435257,9.615805480084347,W_Valideren aanvraag,SCHEDULE
15,,,,0.0,,
15,W_Valideren aanvraag-START,Value 26,14.34624872651464,9.615805480084347,W_Valideren aanvraag,START
15,W_Valideren aanvraag-COMPLETE,Value 26,14.374086288656168,9.615805480084347,W_Valideren aanvraag,COMPLETE
15,,,,0.0,,
15,W_Valideren aanvraag-COMPLETE,Value 8,14.379907075977025,9.615805480084347,W_Valideren aanvraag,COMPLETE
15,W_Valideren aanvraag-START,Value 26,14.379966476972744,9.615805480084347,W_Valideren aanvraag,START
15,,,,0.0,,
15,,,,0.0,,
15,A_REGISTERED-COMPLETE,Value 26,14.380011369007317,9.615805480084347,A_REGISTERED,COMPLETE
15,,,,0.0,,
15,,,,0.0,,
16,,,,0.0,,
16,,,,0.0,,
16,,,,0.0,,
