CaseID,Activity,org:resource,time:timestamp,(case) AMOUNT_REQ,concept:name,lifecycle:transition
2,A_ACCEPTED-COMPLETE,Value 3,10.821977224968979,8.517193191416238,A_ACCEPTED,COMPLETE
2,,,,0.0,,
2,O_SELECTED-COMPLETE,Value 3,10.824197903490443,8.517193191416238,O_SELECTED,COMPLETE
2,,,,0.0,,
2,O_SENT-COMPLETE,Value 3,10.8242291047967,8.517193191416238,O_SENT,COMPLETE
2,,,,0.0,,
2,W_Completeren aanvraag-COMPLETE,Value 2,10.824253157213464,8.517193191416238,W_Completeren aanvraag,COMPLETE
2,,,,0.0,,
2,W_Nabellen offertes-COMPLETE,Value 2,10.82498964166687,8.517193191416238,W_Nabellen offertes,COMPLETE
2,,,,0.0,,
2,O_SELECTED-COMPLETE,Value 7,12.352132907435992,8.517193191416238,O_SELECTED,COMPLETE
2,,,,0.0,,
2,O_CREATED-COMPLETE,Value 7,12.352141038636772,8.517193191416238,O_CREATED,COMPLETE
2,,,,0.0,,
2,W_Nabellen offertes-SCHEDULE,Value 2,12.352142455757772,8.517193191416238,W_Nabellen offertes,SCHEDULE
2,,,,0.0,,
2,W_Nabellen offertes-START,Value 2,12.352206617250506,8.517193191416238,W_Nabellen offertes,START
2,,,,0.0,,
2,W_Nabellen offertes-START,Value 5,13.607379110286818,8.517193191416238,W_Nabellen offertes,START
2,,,,0.0,,
2,W_Valideren aanvraag-SCHEDULE,Value 5,13.607452035813441,8.517193191416238,W_Valideren aanvraag,SCHEDULE
2,,,,0.0,,
2,W_Valideren aanvraag-START,Value 8,13.61171863275067,8.517193191416238,W_Valideren aanvraag,START
2,,,,0.0,,
2,W_Valideren aanvraag-START,Value 8,13.624807064280166,8.517193191416238,W_Valideren aanvraag,START
2,,,,0.0,,
2,W_Valideren aanvraag-START,Value 8,13.625037825618188,8.517193191416238,W_Valideren aanvraag,START
2,,,,0.0,,
2,A_APPROVED-COMPLETE,Value 8,13.625223473623153,8.517193191416238,A_APPROVED,COMPLETE
2,,,,0.0,,
2,A_ACTIVATED-COMPLETE,Value 8,13.625223473623153,8.517193191416238,A_ACTIVATED,COMPLETE
2,,,,0.0,,
3,,,,0.0,,
3,A_PARTLYSUBMITTED-COMPLETE,Value 1,10.207512044726442,8.85366542803745,A_PARTLYSUBMITTED,COMPLETE
3,,,,0.0,,
3,W_Completeren aanvraag-SCHEDULE,Value 1,10.209089746190449,8.85366542803745,W_Completeren aanvraag,SCHEDULE
3,,,,0.0,,
3,W_Completeren aanvraag-COMPLETE,Value 9,10.582411333426236,8.85366542803745,W_Completeren aanvraag,COMPLETE
3,,,,0.0,,
3,W_Completeren aanvraag-COMPLETE,Value 2,12.261308046844196,8.85366542803745,W_Completeren aanvraag,COMPLETE
3,,,,0.0,,
3,W_Completeren aanvraag-COMPLETE,Value 10,12.297916675170327,8.85366542803745,W_Completeren aanvraag,COMPLETE
3,,,,0.0,,
3,A_ACCEPTED-COMPLETE,Value 10,12.298382305546692,8.85366542803745,A_ACCEPTED,COMPLETE
3,,,,0.0,,
3,O_SELECTED-COMPLETE,Value 10,12.299973132183688,8.85366542803745,O_SELECTED,COMPLETE
3,,,,0.0,,
3,O_SENT-COMPLETE,Value 10,12.299977770525402,8.85366542803745,O_SENT,COMPLETE
3,,,,0.0,,
3,W_Completeren aanvraag-COMPLETE,Value 10,12.299984193159045,8.85366542803745,W_Completeren aanvraag,COMPLETE
3,,,,0.0,,
3,O_SELECTED-COMPLETE,Value 10,12.301078565415573,8.85366542803745,O_SELECTED,COMPLETE
3,,,,0.0,,
3,O_CREATED-COMPLETE,Value 10,12.30108789548333,8.85366542803745,O_CREATED,COMPLETE
3,,,,0.0,,
3,W_Nabellen offertes-SCHEDULE,Value 10,12.301089182225546,8.85366542803745,W_Nabellen offertes,SCHEDULE
3,,,,0.0,,
3,W_Nabellen offertes-START,Value 2,13.636019360322116,8.85366542803745,W_Nabellen offertes,START
3,,,,0.0,,
3,W_Nabellen offertes-START,Value 11,13.647647502263126,8.85366542803745,W_Nabellen offertes,START
3,,,,0.0,,
3,W_Nabellen offertes-START,Value 9,13.986619554119772,8.85366542803745,W_Nabellen offertes,START
3,,,,0.0,,
3,W_Nabellen offertes-START,Value 12,14.187738617014242,8.85366542803745,W_Nabellen offertes,START
3,,,,0.0,,
3,O_CANCELLED-COMPLETE,Value 12,14.187838677905567,8.85366542803745,O_CANCELLED,COMPLETE
3,,,,0.0,,
3,O_SENT-COMPLETE,Value 12,14.18783991833549,8.85366542803745,O_SENT,COMPLETE
3,,,,0.0,,
3,W_Nabellen offertes-COMPLETE,Value 12,14.187841563280738,8.85366542803745,W_Nabellen offertes,COMPLETE
3,,,,0.0,,
3,W_Nabellen offertes-COMPLETE,Value 2,14.562351877576448,8.85366542803745,W_Nabellen offertes,COMPLETE
3,,,,0.0,,
3,W_Nabellen offertes-COMPLETE,Value 13,14.615491025222136,8.85366542803745,W_Nabellen offertes,COMPLETE
3,,,,0.0,,
3,W_Nabellen offertes-COMPLETE,Value 14,14.716714056958956,8.85366542803745,W_Nabellen offertes,COMPLETE
3,,,,0.0,,
3,W_Nabellen offertes-COMPLETE,Value 15,14.822376814833168,8.85366542803745,W_Nabellen offertes,COMPLETE
3,,,,0.0,,
3,W_Nabellen offertes-COMPLETE,Value 11,14.825560380052261,8.85366542803745,W_Nabellen offertes,COMPLETE
3,,,,0.0,,
3,O_SENT_BACK-COMPLETE,Value 5,14.84619785368872,8.85366542803745,O_SENT_BACK,COMPLETE
3,,,,0.0,,
3,W_Nabellen offertes-COMPLETE,Value 5,14.84619873845729,8.85366542803745,W_Nabellen offertes,COMPLETE
3,,,,0.0,,
3,O_ACCEPTED-COMPLETE,Value 16,14.914245527440139,8.85366542803745,O_ACCEPTED,COMPLETE
3,,,,0.0,,
3,A_REGISTERED-COMPLETE,Value 16,14.914245527773407,8.85366542803745,A_REGISTERED,COMPLETE
3,,,,0.0,,
3,W_Valideren aanvraag-COMPLETE,Value 16,14.914248500737596,8.85366542803745,W_Valideren aanvraag,COMPLETE
3,,,,0.0,,
4,,,,0.0,,
4,A_PARTLYSUBMITTED-COMPLETE,Value 1,10.208929321335765,9.615805480084347,A_PARTLYSUBMITTED,COMPLETE
4,,,,0.0,,
5,,,,0.0,,
5,A_PARTLYSUBMITTED-COMPLETE,Value 1,10.218865868500425,8.517193191416238,A_PARTLYSUBMITTED,COMPLETE
5,,,,0.0,,
6,,,,0.0,,
6,A_PARTLYSUBMITTED-COMPLETE,Value 1,10.398227543413487,9.51044496442652,A_PARTLYSUBMITTED,COMPLETE
6,,,,0.0,,
6,W_Completeren aanvraag-SCHEDULE,Value 1,10.399832678119031,9.51044496442652,W_Completeren aanvraag,SCHEDULE
6,,,,0.0,,
6,W_Completeren aanvraag-COMPLETE,Value 9,10.589096265112632,9.51044496442652,W_Completeren aanvraag,COMPLETE
6,,,,0.0,,
6,A_CANCELLED-COMPLETE,Value 9,10.705635360502649,9.51044496442652,A_CANCELLED,COMPLETE
6,,,,0.0,,
7,,,,0.0,,
7,A_PARTLYSUBMITTED-COMPLETE,Value 1,10.39857448023702,9.798127036878302,A_PARTLYSUBMITTED,COMPLETE
7,,,,0.0,,
7,W_Afhandelen leads-START,Value 9,10.45216767776384,9.798127036878302,W_Afhandelen leads,START
7,,,,0.0,,
7,W_Completeren aanvraag-SCHEDULE,Value 9,10.454046594536221,9.798127036878302,W_Completeren aanvraag,SCHEDULE
7,,,,0.0,,
7,W_Completeren aanvraag-START,Value 9,10.602707183395212,9.798127036878302,W_Completeren aanvraag,START
7,,,,0.0,,
7,W_Completeren aanvraag-START,Value 9,10.604029945977425,9.798127036878302,W_Completeren aanvraag,START
7,,,,0.0,,
7,W_Completeren aanvraag-START,Value 2,10.841571595644995,9.798127036878302,W_Completeren aanvraag,START
7,,,,0.0,,
7,W_Completeren aanvraag-COMPLETE,Value 2,10.852787263860648,9.798127036878302,W_Completeren aanvraag,COMPLETE
8,,,,0.0,,
8,A_PARTLYSUBMITTED-COMPLETE,Value 1,10.420453366688522,9.305650551780507,A_PARTLYSUBMITTED,COMPLETE
8,,,,0.0,,
8,W_Completeren aanvraag-SCHEDULE,Value 1,10.421771007420753,9.305650551780507,W_Completeren aanvraag,SCHEDULE
8,,,,0.0,,
8,W_Completeren aanvraag-COMPLETE,Value 9,10.471731921250768,9.305650551780507,W_Completeren aanvraag,COMPLETE
8,,,,0.0,,
8,W_Completeren aanvraag-COMPLETE,Value 9,10.593080348747085,9.305650551780507,W_Completeren aanvraag,COMPLETE
8,,,,0.0,,
8,W_Completeren aanvraag-COMPLETE,Value 18,13.640047917730415,9.305650551780507,W_Completeren aanvraag,COMPLETE
8,,,,0.0,,
8,A_CANCELLED-COMPLETE,Value 1,14.814885708108738,9.305650551780507,A_CANCELLED,COMPLETE
9,,,,0.0,,
9,A_PARTLYSUBMITTED-COMPLETE,Value 1,10.421868522655338,10.308952660644293,A_PARTLYSUBMITTED,COMPLETE
9,,,,0.0,,
9,W_Afhandelen leads-START,Value 9,10.439751481527608,10.308952660644293,W_Afhandelen leads,START
9,,,,0.0,,
9,W_Completeren aanvraag-SCHEDULE,Value 9,10.44290745528725,10.308952660644293,W_Completeren aanvraag,SCHEDULE
9,,,,0.0,,
9,W_Completeren aanvraag-START,Value 19,10.701654395672277,10.308952660644293,W_Completeren aanvraag,START
9,,,,0.0,,
9,W_Completeren aanvraag-START,Value 20,12.25980528504513,10.308952660644293,W_Completeren aanvraag,START
9,,,,0.0,,
9,W_Completeren aanvraag-START,Value 20,12.316049362118372,10.308952660644293,W_Completeren aanvraag,START
9,,,,0.0,,
9,W_Completeren aanvraag-COMPLETE,Value 20,12.316947599685813,10.308952660644293,W_Completeren aanvraag,COMPLETE
10,,,,0.0,,
10,A_PARTLYSUBMITTED-COMPLETE,Value 1,10.423062082764552,10.714417768752456,A_PARTLYSUBMITTED,COMPLETE
10,,,,0.0,,
10,W_Completeren aanvraag-SCHEDULE,Value 1,10.424021913615102,10.714417768752456,W_Completeren aanvraag,SCHEDULE
10,,,,0.0,,
10,W_Completeren aanvraag-COMPLETE,Value 2,10.597679087568146,10.714417768752456,W_Completeren aanvraag,COMPLETE
10,,,,0.0,,
10,A_ACCEPTED-COMPLETE,Value 9,10.653682164387313,10.714417768752456,A_ACCEPTED,COMPLETE
10,,,,0.0,,
10,A_FINALIZED-COMPLETE,Value 9,10.661860752227508,10.714417768752456,A_FINALIZED,COMPLETE
10,,,,0.0,,
10,O_SENT-COMPLETE,Value 9,10.661890028539332,10.714417768752456,O_SENT,COMPLETE
10,,,,0.0,,
10,W_Completeren aanvraag-COMPLETE,Value 9,10.661945042265367,10.714417768752456,W_Completeren aanvraag,COMPLETE
10,,,,0.0,,
10,W_Nabellen offertes-COMPLETE,Value 4,13.403583857660935,10.714417768752456,W_Nabellen offertes,COMPLETE
10,,,,0.0,,
10,O_SENT_BACK-COMPLETE,Value 21,13.619153589986817,10.714417768752456,O_SENT_BACK,COMPLETE
10,,,,0.0,,
10,W_Nabellen offertes-COMPLETE,Value 21,13.619155274259837,10.714417768752456,W_Nabellen offertes,COMPLETE
10,,,,0.0,,
10,A_DECLINED-COMPLETE,Value 22,13.887272993066704,10.714417768752456,A_DECLINED,COMPLETE
10,,,,0.0,,
10,W_Valideren aanvraag-COMPLETE,Value 22,13.887276215325002,10.714417768752456,W_Valideren aanvraag,COMPLETE
11,,,,0.0,,
11,A_PARTLYSUBMITTED-COMPLETE,Value 1,10.489470118810004,9.615805480084347,A_PARTLYSUBMITTED,COMPLETE
11,,,,0.0,,
11,W_Completeren aanvraag-SCHEDULE,Value 1,10.49063114960646,9.615805480084347,W_Completeren aanvraag,SCHEDULE
11,,,,0.0,,
11,A_ACCEPTED-COMPLETE,Value 3,10.497295801257486,9.615805480084347,A_ACCEPTED,COMPLETE
11,,,,0.0,,
11,O_SELECTED-COMPLETE,Value 3,10.501119454757754,9.615805480084347,O_SELECTED,COMPLETE
11,,,,0.0,,
11,O_SENT-COMPLETE,Value 3,10.501174712065117,9.615805480084347,O_SENT,COMPLETE
11,,,,0.0,,
11,W_Completeren aanvraag-COMPLETE,Value 2,10.501208266530496,9.615805480084347,W_Completeren aanvraag,COMPLETE
11,,,,0.0,,
11,W_Nabellen offertes-COMPLETE,Value 2,10.501621279263508,9.615805480084347,W_Nabellen offertes,COMPLETE
11,,,,0.0,,
11,O_SELECTED-COMPLETE,Value 3,10.504748831253085,9.615805480084347,O_SELECTED,COMPLETE
11,,,,0.0,,
11,O_CREATED-COMPLETE,Value 3,10.504784321386849,9.615805480084347,O_CREATED,COMPLETE
11,,,,0.0,,
11,W_Nabellen offertes-SCHEDULE,Value 2,10.50478769219616,9.615805480084347,W_Nabellen offertes,SCHEDULE
11,,,,0.0,,
11,W_Nabellen offertes-START,Value 2,10.505332299038205,9.615805480084347,W_Nabellen offertes,START
11,,,,0.0,,
11,W_Nabellen offertes-START,Value 2,10.510666330198939,9.615805480084347,W_Nabellen offertes,START
11,,,,0.0,,
11,W_Nabellen offertes-START,Value 23,13.40276668480086,9.615805480084347,W_Nabellen offertes,START
11,,,,0.0,,
11,W_Nabellen offertes-START,Value 5,13.61037538185598,9.615805480084347,W_Nabellen offertes,START
11,,,,0.0,,
11,W_Valideren aanvraag-SCHEDULE,Value 5,13.610428820590057,9.615805480084347,W_Valideren aanvraag,SCHEDULE
11,,,,0.0,,
11,W_Valideren aanvraag-START,Value 6,13.890841101116258,9.615805480084347,W_Valideren aanvraag,START
11,,,,0.0,,
11,W_Valideren aanvraag-COMPLETE,Value 6,13.892330832711835,9.615805480084347,W_Valideren aanvraag,COMPLETE
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 2,13.893968389461676,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 6,13.89660357663718,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 24,13.90754023826369,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 24,13.907660640826867,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 24,13.907671754010318,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 4,14.048467355092294,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 4,14.05314861693106,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 2,14.17237863875089,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 2,14.174716929634524,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 25,14.238723700477328,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,,,,0.0,,
11,W_Valideren aanvraag-SCHEDULE,Value 23,14.241084396841023,9.615805480084347,W_Valideren aanvraag,SCHEDULE
11,,,,0.0,,
11,W_Valideren aanvraag-START,Value 26,14.275515552671534,9.615805480084347,W_Valideren aanvraag,START
11,,,,0.0,,
11,W_Valideren aanvraag-COMPLETE,Value 26,14.276017249970906,9.615805480084347,W_Valideren aanvraag,COMPLETE
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 2,14.276913021130813,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 2,14.277188719607537,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 5,14.33043282919963,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,,,,0.0,,
11,W_Nabellen incomplete dossiers-COMPLETE,Value 27,14.528642205169005,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
11,,,,0.0,,
11,W_Valideren aanvraag-SCHEDULE,Value 2,14.598147225004267,9.615805480084347,W_Valideren aanvraag,SCHEDULE
11,,,,0.0,,
11,W_Valideren aanvraag-START,Value 26,14.638196264192054,9.615805480084347,W_Valideren aanvraag,START
11,,,,0.0,,
11,A_APPROVED-COMPLETE,Value 26,14.638610326547642,9.615805480084347,A_APPROVED,COMPLETE
11,,,,0.0,,
11,A_ACTIVATED-COMPLETE,Value 26,14.638610326986784,9.615805480084347,A_ACTIVATED,COMPLETE
11,,,,0.0,,
12,,,,0.0,,
12,A_PARTLYSUBMITTED-COMPLETE,Value 1,10.538220937475602,9.104979856318357,A_PARTLYSUBMITTED,COMPLETE
12,,,,0.0,,
12,W_Completeren aanvraag-SCHEDULE,Value 1,10.539348464022957,9.104979856318357,W_Completeren aanvraag,SCHEDULE
12,,,,0.0,,
12,A_ACCEPTED-COMPLETE,Value 28,10.555598444785147,9.104979856318357,A_ACCEPTED,COMPLETE
12,,,,0.0,,
12,A_FINALIZED-COMPLETE,Value 28,10.559012276051186,9.104979856318357,A_FINALIZED,COMPLETE
12,,,,0.0,,
12,O_SENT-COMPLETE,Value 28,10.55904999301098,9.104979856318357,O_SENT,COMPLETE
12,,,,0.0,,
12,W_Completeren aanvraag-COMPLETE,Value 28,10.559083140187148,9.104979856318357,W_Completeren aanvraag,COMPLETE
12,,,,0.0,,
12,W_Nabellen offertes-COMPLETE,Value 28,10.56224802926883,9.104979856318357,W_Nabellen offertes,COMPLETE
12,,,,0.0,,
12,W_Nabellen offertes-COMPLETE,Value 28,10.577702264603104,9.104979856318357,W_Nabellen offertes,COMPLETE
12,,,,0.0,,
12,W_Nabellen offertes-COMPLETE,Value 2,12.64476324605933,9.104979856318357,W_Nabellen offertes,COMPLETE
12,,,,0.0,,
12,O_SENT_BACK-COMPLETE,Value 29,13.049925071504648,9.104979856318357,O_SENT_BACK,COMPLETE
12,,,,0.0,,
12,W_Nabellen offertes-COMPLETE,Value 2,13.049928649519229,9.104979856318357,W_Nabellen offertes,COMPLETE
12,,,,0.0,,
12,W_Nabellen incomplete dossiers-SCHEDULE,Value 16,13.606816124797206,9.104979856318357,W_Nabellen incomplete dossiers,SCHEDULE
12,,,,0.0,,
12,W_Nabellen incomplete dossiers-START,Value 9,13.607651982699645,9.104979856318357,W_Nabellen incomplete dossiers,START
12,,,,0.0,,
12,W_Nabellen incomplete dossiers-START,Value 9,13.613773517380428,9.104979856318357,W_Nabellen incomplete dossiers,START
12,,,,0.0,,
12,W_Nabellen incomplete dossiers-START,Value 2,13.625103890571781,9.104979856318357,W_Nabellen incomplete dossiers,START
12,,,,0.0,,
12,W_Nabellen incomplete dossiers-START,Value 30,13.634229390977135,9.104979856318357,W_Nabellen incomplete dossiers,START
12,,,,0.0,,
12,A_DECLINED-COMPLETE,Value 30,13.63468506351064,9.104979856318357,A_DECLINED,COMPLETE
12,,,,0.0,,
13,,,,0.0,,
13,A_PARTLYSUBMITTED-COMPLETE,Value 1,10.606833300462034,9.615805480084347,A_PARTLYSUBMITTED,COMPLETE
13,,,,0.0,,
13,W_Afhandelen leads-START,Value 9,10.62497237740878,9.615805480084347,W_Afhandelen leads,START
13,,,,0.0,,
13,W_Afhandelen leads-START,Value 28,10.647141423189167,9.615805480084347,W_Afhandelen leads,START
13,,,,0.0,,
13,W_Completeren aanvraag-SCHEDULE,Value 28,10.648505955453253,9.615805480084347,W_Completeren aanvraag,SCHEDULE
13,,,,0.0,,
13,W_Completeren aanvraag-START,Value 9,10.734820477402707,9.615805480084347,W_Completeren aanvraag,START
13,,,,0.0,,
13,W_Completeren aanvraag-START,Value 2,10.782863355689624,9.615805480084347,W_Completeren aanvraag,START
13,,,,0.0,,
13,W_Completeren aanvraag-START,Value 31,10.867183032190317,9.615805480084347,W_Completeren aanvraag,START
13,,,,0.0,,
13,W_Completeren aanvraag-START,Value 2,12.264220319890315,9.615805480084347,W_Completeren aanvraag,START
13,,,,0.0,,
13,W_Completeren aanvraag-START,Value 10,12.331544905408318,9.615805480084347,W_Completeren aanvraag,START
13,,,,0.0,,
13,W_Completeren aanvraag-COMPLETE,Value 10,12.33436013351405,9.615805480084347,W_Completeren aanvraag,COMPLETE
14,,,,0.0,,
14,A_PARTLYSUBMITTED-COMPLETE,Value 1,10.631090675234889,9.210340371976184,A_PARTLYSUBMITTED,COMPLETE
14,,,,0.0,,
15,,,,0.0,,
15,A_PARTLYSUBMITTED-COMPLETE,Value 1,10.669993483582203,9.615805480084347,A_PARTLYSUBMITTED,COMPLETE
15,,,,0.0,,
15,W_Completeren aanvraag-SCHEDULE,Value 1,10.671164719759332,9.615805480084347,W_Completeren aanvraag,SCHEDULE
15,,,,0.0,,
15,W_Completeren aanvraag-COMPLETE,Value 9,10.774936638572237,9.615805480084347,W_Completeren aanvraag,COMPLETE
15,,,,0.0,,
15,W_Completeren aanvraag-COMPLETE,Value 13,10.870241220146506,9.615805480084347,W_Completeren aanvraag,COMPLETE
15,,,,0.0,,
15,W_Completeren aanvraag-COMPLETE,Value 13,10.888461491956447,9.615805480084347,W_Completeren aanvraag,COMPLETE
15,,,,0.0,,
15,A_ACCEPTED-COMPLETE,Value 13,10.893805879047644,9.615805480084347,A_ACCEPTED,COMPLETE
15,,,,0.0,,
15,A_FINALIZED-COMPLETE,Value 13,10.898288291947027,9.615805480084347,A_FINALIZED,COMPLETE
15,,,,0.0,,
15,O_SENT-COMPLETE,Value 13,10.898320778096055,9.615805480084347,O_SENT,COMPLETE
15,,,,0.0,,
15,W_Completeren aanvraag-COMPLETE,Value 13,10.89836272933341,9.615805480084347,W_Completeren aanvraag,COMPLETE
15,,,,0.0,,
15,W_Nabellen offertes-COMPLETE,Value 13,10.907701575478661,9.615805480084347,W_Nabellen offertes,COMPLETE
15,,,,0.0,,
15,W_Nabellen offertes-COMPLETE,Value 4,13.401956874854488,9.615805480084347,W_Nabellen offertes,COMPLETE
15,,,,0.0,,
15,W_Nabellen offertes-COMPLETE,Value 2,13.653276580804853,9.615805480084347,W_Nabellen offertes,COMPLETE
15,,,,0.0,,
15,W_Nabellen offertes-COMPLETE,Value 2,13.710705205952381,9.615805480084347,W_Nabellen offertes,COMPLETE
15,,,,0.0,,
15,W_Nabellen offertes-COMPLETE,Value 32,13.746571053624757,9.615805480084347,W_Nabellen offertes,COMPLETE
15,,,,0.0,,
15,W_Nabellen offertes-COMPLETE,Value 20,13.819817403177426,9.615805480084347,W_Nabellen offertes,COMPLETE
15,,,,0.0,,
15,W_Nabellen offertes-COMPLETE,Value 20,13.912110313181369,9.615805480084347,W_Nabellen offertes,COMPLETE
15,,,,0.0,,
15,O_SENT_BACK-COMPLETE,Value 29,13.962328978644345,9.615805480084347,O_SENT_BACK,COMPLETE
15,,,,0.0,,
15,W_Nabellen offertes-COMPLETE,Value 2,13.962330611428406,9.615805480084347,W_Nabellen offertes,COMPLETE
15,,,,0.0,,
15,W_Nabellen incomplete dossiers-SCHEDULE,Value 8,14.286063274558893,9.615805480084347,W_Nabellen incomplete dossiers,SCHEDULE
15,,,,0.0,,
15,W_Nabellen incomplete dossiers-START,Value 2,14.286207819091848,9.615805480084347,W_Nabellen incomplete dossiers,START
15,,,,0.0,,
15,W_Nabellen incomplete dossiers-START,Value 2,14.286607004242937,9.615805480084347,W_Nabellen incomplete dossiers,START
15,,,,0.0,,
15,W_Nabellen incomplete dossiers-START,Value 24,14.298541986952722,9.615805480084347,W_Nabellen incomplete dossiers,START
15,,,,0.0,,
15,W_Nabellen incomplete dossiers-START,Value 2,14.32754688173708,9.615805480084347,W_Nabellen incomplete dossiers,START
15,,,,0.0,,
15,W_Nabellen incomplete dossiers-COMPLETE,Value 2,14.327562350078459,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
15,,,,0.0,,
15,W_Nabellen incomplete dossiers-SCHEDULE,Value 26,14.33180711206173,9.615805480084347,W_Nabellen incomplete dossiers,SCHEDULE
15,,,,0.0,,
15,W_Nabellen incomplete dossiers-START,Value 33,14.332145394532201,9.615805480084347,W_Nabellen incomplete dossiers,START
15,,,,0.0,,
15,W_Nabellen incomplete dossiers-START,Value 2,14.33304207707014,9.615805480084347,W_Nabellen incomplete dossiers,START
15,,,,0.0,,
15,W_Nabellen incomplete dossiers-COMPLETE,Value 2,14.33310249849107,9.615805480084347,W_Nabellen incomplete dossiers,COMPLETE
15,,,,0.0,,
15,W_Nabellen incomplete dossiers-SCHEDULE,Value 26,14.335803489609974,9.615805480084347,W_Nabellen incomplete dossiers,SCHEDULE
15,,,,0.0,,
15,W_Nabellen incomplete dossiers-START,Value 33,14.33647622033031,9.615805480084347,W_Nabellen incomplete dossiers,START
15,,,,0.0,,
15,W_Nabellen incomplete dossiers-START,Value 26,14.339742313231797,9.615805480084347,W_Nabellen incomplete dossiers,START
15,,,,0.0,,
15,W_Nabellen incomplete dossiers-START,Value 5,14.345186147741677,9.615805480084347,W_Nabellen incomplete dossiers,START
15,,,,0.0,,
