CaseID,Activity,time:timestamp,REPAIR_IN_TIME_5D,DEVICETYPE,org:resource
20,Transmission,18.897245135503315,0.0,AB61,E
20,,,,,
20,StockEntry,18.907128554723393,0.0,AB61,E
20,,,,,
20,Completed,18.907331407972627,0.0,AB61,E
21,Creation,18.889118729467334,0.0,AB52,L
21,,,,,
21,DeviceReceived,18.899860474957812,0.0,AB52,L
21,,,,,
21,InDelivery,18.90286995772226,0.0,AB52,L
21,,,,,
21,NoteHotline,18.903057040102162,0.0,AB52,L
21,,,,,
22,Creation,18.889127812385635,0.0,AB62,E
22,,,,,
22,Letter,18.91084000803273,0.0,AB62,E
22,,,,,
22,Transmission,18.911579461139826,0.0,AB62,E
22,,,,,
22,StockEntry,18.925027954039493,0.0,AB62,E
22,,,,,
22,Completed,18.92532534851606,0.0,AB62,E
23,Creation,18.88913772775843,1.0,AB16,E
23,,,,,
23,Letter,18.89106443221652,1.0,AB16,E
23,,,,,
23,StockEntry,18.891604081386838,1.0,AB16,E
23,,,,,
23,Completed,18.891789705842836,1.0,AB16,E
24,Creation,18.889157038666305,0.0,AB36,E
24,,,,,
24,StockEntry,18.89591082273551,0.0,AB36,E
24,,,,,
24,NoteWorkshop,18.896116194111883,0.0,AB36,E
24,,,,,
25,Creation,18.889171153859003,0.0,AB62,L
25,,,,,
25,Letter,18.89322128376753,0.0,AB62,L
25,,,,,
25,Approved,18.89627714196993,0.0,AB62,L
25,,,,,
25,InDelivery,18.89644786358293,0.0,AB62,L
25,,,,,
26,Creation,18.889108889024417,0.0,AB29,L
26,,,,,
26,Letter,18.894835875026832,0.0,AB29,L
26,,,,,
26,Transmission,18.896638630125004,0.0,AB29,L
26,,,,,
26,NoteHotline,18.89672369969779,0.0,AB29,L
26,,,,,
27,Creation,18.88913025993945,1.0,AB34,L
27,,,,,
27,InDelivery,18.89322128376753,1.0,AB34,L
27,,,,,
28,Creation,18.889133389794928,0.0,AB25,E
28,,,,,
28,NoteHotline,18.89235395367264,0.0,AB25,E
28,,,,,
28,Completed,18.89355974161136,0.0,AB25,E
29,Creation,18.889173951835843,0.0,AB40,L
29,,,,,
29,NoteWorkshop,18.891873053937143,0.0,AB40,L
29,,,,,
29,Completed,18.894994060639863,0.0,AB40,L
30,Creation,18.88918254602001,0.0,AB52,L
30,,,,,
30,DeviceReceived,18.893490326576284,0.0,AB52,L
30,,,,,
30,InDelivery,18.896984616172283,0.0,AB52,L
30,,,,,
30,NoteHotline,18.897189189682003,0.0,AB52,L
30,,,,,
31,Creation,18.889227149463142,0.0,AB62,E
31,,,,,
31,DeviceReceived,18.892939272750162,0.0,AB62,E
31,,,,,
31,Approved,18.898970969326726,0.0,AB62,E
31,,,,,
31,NoteWorkshop,18.899304996123973,0.0,AB62,E
31,,,,,
31,InDelivery,18.907128554723393,0.0,AB62,E
31,,,,,
32,Creation,18.88923168105162,1.0,AB8,E
32,,,,,
32,DeviceReceived,18.897237852167944,1.0,AB8,E
32,,,,,
32,NoteHotline,18.89876772718553,1.0,AB8,E
32,,,,,
32,Completed,18.89880221542554,1.0,AB8,E
33,Creation,18.88923370273433,1.0,AB41,E
33,,,,,
33,DeviceReceived,18.89135385529494,1.0,AB41,E
33,,,,,
33,InDelivery,18.891604081386838,1.0,AB41,E
33,,,,,
33,Completed,18.891831333937084,1.0,AB41,E
34,Creation,18.805129296651675,0.0,AB61,L
34,,,,,
34,Letter,18.8101710720003,0.0,AB61,L
34,,,,,
34,Completed,18.813279332258645,0.0,AB61,L
34,,,,,
35,Creation,18.889250176479482,0.0,AC68,E
35,,,,,
35,StatusRequest,18.895622560257397,0.0,AC68,E
35,,,,,
35,Transmission,18.89570588801264,0.0,AC68,E
35,,,,,
35,NoteHotline,18.895716957227048,0.0,AC68,E
35,,,,,
35,InDelivery,18.89591082273551,0.0,AC68,E
36,Creation,18.889251315611403,0.0,AB49,L
36,,,,,
36,Transmission,18.896768999258914,0.0,AB49,L
36,,,,,
36,NoteHotline,18.896780603369262,0.0,AB49,L
36,,,,,
36,Completed,18.897140860155922,0.0,AB49,L
37,Creation,18.889258281812992,0.0,AB49,E
37,,,,,
37,NoteHotline,18.889260660199547,0.0,AB49,E
37,,,,,
37,StockEntry,18.906597220836126,0.0,AB49,E
37,,,,,
37,Completed,18.906909001691886,0.0,AB49,E
37,,,,,
38,Creation,18.889264572007235,1.0,AB38,L
38,,,,,
38,Letter,18.895373493320236,1.0,AB38,L
38,,,,,
38,Transmission,18.896114689804108,1.0,AB38,L
38,,,,,
38,NoteHotline,18.89612651907236,1.0,AB38,L
38,,,,,
39,Letter,18.888902918599705,1.0,AB36,
39,,,,,
39,Creation,18.889170753253175,1.0,AB36,
39,,,,,
39,NoteWorkshop,18.889173100550654,1.0,AB36,
39,,,,,
40,Letter,18.888902918599705,1.0,AB53,
40,,,,,
40,DeviceReceived,18.8891675922172,1.0,AB53,
40,,,,,
40,InDelivery,18.88944373517491,1.0,AB53,
40,,,,,
41,Letter,18.888902918599705,1.0,AB52,
41,,,,,
41,DeviceReceived,18.88926167414157,1.0,AB52,
41,,,,,
41,InDelivery,18.88944373517491,1.0,AB52,
41,,,,,
41,Completed,18.889672730410048,1.0,AB52,
42,Creation,18.80513802480255,0.0,AB52,L
42,,,,,
42,Letter,18.809585625297817,0.0,AB52,L
42,,,,,
42,Transmission,18.814120759577193,0.0,AB52,L
42,,,,,
42,Approved,18.814458716100837,0.0,AB52,L
42,,,,,
42,Completed,18.814499306915597,0.0,AB52,L
43,Creation,18.88912016921867,0.0,AB61,L
43,,,,,
43,Letter,18.894835875026832,0.0,AB61,L
43,,,,,
43,InDelivery,18.90233635566811,0.0,AB61,L
43,,,,,
43,Completed,18.90256570357009,0.0,AB61,L
43,,,,,
44,Creation,18.889133709039637,0.0,AB40,E
44,,,,,
44,Letter,18.898593147482217,0.0,AB40,E
44,,,,,
44,Transmission,18.898877368762513,0.0,AB40,E
44,,,,,
44,InDelivery,18.900733838988725,0.0,AB40,E
44,,,,,
44,NoteHotline,18.900994466061828,0.0,AB40,E
44,,,,,
44,Completed,18.901034537473567,0.0,AB40,E
45,Creation,18.889135405416674,0.0,AB65,E
45,,,,,
45,DeviceReceived,18.88971295152081,0.0,AB65,E
45,,,,,
45,Approved,18.8962602987912,0.0,AB65,E
45,,,,,
45,StockEntry,18.899128750127115,0.0,AB65,E
45,,,,,
45,Completed,18.899449298765663,0.0,AB65,E
45,,,,,
46,Creation,18.889171930032333,0.0,AB60,J
46,,,,,
46,InDelivery,18.894835875026832,0.0,AB60,J
46,,,,,
46,Completed,18.895235799724325,0.0,AB60,J
46,,,,,
47,Creation,18.88917331963147,0.0,AB8,E
47,,,,,
47,NoteWorkshop,18.89611726950407,0.0,AB8,E
47,,,,,
47,NoteHotline,18.89626164749899,0.0,AB8,E
47,,,,,
47,StockEntry,18.89644786358293,0.0,AB8,E
47,,,,,
47,Completed,18.896706348403548,0.0,AB8,E
48,Creation,18.88918586975242,0.0,AB53,E
48,,,,,
48,Letter,18.89106443221652,0.0,AB53,E
48,,,,,
48,StockEntry,18.89591082273551,0.0,AB53,E
48,,,,,
48,NoteWorkshop,18.896240907031157,0.0,AB53,E
48,,,,,
49,Creation,18.889190583048933,0.0,AB38,E
49,,,,,
49,Letter,18.89106443221652,0.0,AB38,E
49,,,,,
49,StockEntry,18.89644786358293,0.0,AB38,E
49,,,,,
49,NoteWorkshop,18.8966844864624,0.0,AB38,E
49,,,,,
50,Creation,18.889211301260183,1.0,AB8,E
50,,,,,
50,NoteWorkshop,18.89135229383944,1.0,AB8,E
50,,,,,
50,Completed,18.891823524119246,1.0,AB8,E
51,Creation,18.889262005863117,0.0,AB31,L
51,,,,,
51,Letter,18.895373493320236,0.0,AB31,L
51,,,,,
51,Approved,18.900481740620286,0.0,AB31,L
51,,,,,
51,InDelivery,18.900733838988725,0.0,AB31,L
51,,,,,
52,Creation,18.805139059648457,0.0,AB27,L
52,,,,,
52,StatusRequest,18.809381898914214,0.0,AB27,L
52,,,,,
52,NoteHotline,18.8098924041692,0.0,AB27,L
52,,,,,
52,InDelivery,18.813676572718773,0.0,AB27,L
52,,,,,
53,Creation,18.8892664872227,1.0,AB10,E
53,,,,,
53,DeviceReceived,18.891345960550918,1.0,AB10,E
53,,,,,
53,InDelivery,18.891604081386838,1.0,AB10,E
53,,,,,
53,NoteWorkshop,18.891851785257398,1.0,AB10,E
53,,,,,
54,Creation,18.88915303880385,1.0,AB47,E
54,,,,,
54,Letter,18.89268250684879,1.0,AB47,E
54,,,,,
54,InDelivery,18.89268250684879,1.0,AB47,E
54,,,,,
54,NoteWorkshop,18.893014930338843,1.0,AB47,E
54,,,,,
55,Creation,18.889116375782418,1.0,AB20,L
55,,,,,
55,DeviceReceived,18.891818929345803,1.0,AB20,L
55,,,,,
55,Transmission,18.893446673281932,1.0,AB20,L
55,,,,,
55,Completed,18.893540110446178,1.0,AB20,L
55,,,,,
56,Creation,18.805140332779786,0.0,AB44,L
56,,,,,
56,Letter,18.813676572718773,0.0,AB44,L
56,,,,,
56,Transmission,18.814590121041842,0.0,AB44,L
56,,,,,
56,NoteHotline,18.814650459146804,0.0,AB44,L
56,,,,,
56,Completed,18.815033093449927,0.0,AB44,L
57,Creation,18.889169463802084,1.0,AB19,E
57,,,,,
57,Letter,18.89106443221652,1.0,AB19,E
57,,,,,
57,DeviceReceived,18.891326217172182,1.0,AB19,E
57,,,,,
57,InDelivery,18.891604081386838,1.0,AB19,E
57,,,,,
58,Creation,18.889170734474774,0.0,AB59,L
58,,,,,
58,NoteWorkshop,18.89608902298102,0.0,AB59,L
58,,,,,
58,NoteHotline,18.896137558767677,0.0,AB59,L
58,,,,,
58,Completed,18.911011207436555,0.0,AB59,L
59,Creation,18.889191647136702,1.0,AB34,J
59,,,,,
59,DeviceReceived,18.890348122922312,1.0,AB34,J
59,,,,,
59,InDelivery,18.89214343949299,1.0,AB34,J
59,,,,,
60,Creation,18.889256454206848,0.0,AB60,E
60,,,,,
60,DeviceReceived,18.89243512723348,0.0,AB60,E
60,,,,,
60,StockEntry,18.896984616172283,0.0,AB60,E
60,,,,,
60,NoteWorkshop,18.897266885847248,0.0,AB60,E
60,,,,,
61,Creation,18.889272257882414,0.0,AB62,L
61,,,,,
61,StatusRequest,18.94091499345996,0.0,AB62,L
61,,,,,
61,InDelivery,18.950273288267184,0.0,AB62,L
61,,,,,
62,Creation,18.805143913878467,0.0,AB38,L
62,,,,,
62,Letter,18.814259629978533,0.0,AB38,L
62,,,,,
62,Approved,18.81511183389699,0.0,AB38,L
62,,,,,
62,InDelivery,18.81658846539468,0.0,AB38,L
62,,,,,
63,Creation,18.889092187593047,1.0,AB62,L
63,,,,,
63,Letter,18.89268250684879,1.0,AB62,L
63,,,,,
63,Transmission,18.895055505862764,1.0,AB62,L
63,,,,,
63,NoteHotline,18.89512104161338,1.0,AB62,L
63,,,,,
64,Letter,18.888902918599705,1.0,AB62,L
64,,,,,
64,DeviceReceived,18.892288211361805,1.0,AB62,L
64,,,,,
64,Completed,18.893468749472216,1.0,AB62,L
65,Creation,18.889131599518795,0.0,AB62,E
65,,,,,
65,DeviceReceived,18.889682152392567,0.0,AB62,E
65,,,,,
65,Transmission,18.895625657420382,0.0,AB62,E
65,,,,,
65,StockEntry,18.907128554723393,0.0,AB62,E
65,,,,,
65,Completed,18.907471318186,0.0,AB62,E
66,Letter,18.888902918599705,0.0,AB36,J
66,,,,,
66,DeviceReceived,18.890350529978654,0.0,AB36,J
66,,,,,
66,InDelivery,18.89322128376753,0.0,AB36,J
66,,,,,
67,Creation,18.88916207759388,1.0,AB21,L
67,,,,,
67,Letter,18.89268250684879,1.0,AB21,L
67,,,,,
67,Approved,18.89347958794288,1.0,AB21,L
67,,,,,
67,InDelivery,18.894835875026832,1.0,AB21,L
67,,,,,
68,Creation,18.889271475528112,0.0,AB50,L
68,,,,,
68,DeviceReceived,18.891894447013378,0.0,AB50,L
68,,,,,
68,InDelivery,18.908190376300105,0.0,AB50,L
68,,,,,
69,Creation,18.889630799634336,0.0,AB34,L
69,,,,,
69,DeviceReceived,18.89241295334224,0.0,AB34,L
69,,,,,
69,InDelivery,18.896984616172283,0.0,AB34,L
69,,,,,
69,NoteHotline,18.897238659360326,0.0,AB34,L
69,,,,,
70,Creation,18.889633214674507,0.0,AB41,J
70,,,,,
70,DeviceReceived,18.89034612849981,0.0,AB41,J
70,,,,,
70,NoteWorkshop,18.893539175619175,0.0,AB41,J
70,,,,,
71,Creation,18.889637775705964,0.0,AB61,L
71,,,,,
71,Transmission,18.89508744667729,0.0,AB61,L
71,,,,,
71,NoteHotline,18.895219691825016,0.0,AB61,L
71,,,,,
71,Completed,18.895532694819497,0.0,AB61,L
72,Creation,18.889639608871867,0.0,AB36,J
72,,,,,
72,InDelivery,18.894835875026832,0.0,AB36,J
72,,,,,
72,Completed,18.895210583187737,0.0,AB36,J
73,Creation,18.805146446510857,0.0,AB56,L
73,,,,,
73,Letter,18.813093175304903,0.0,AB56,L
73,,,,,
73,Transmission,18.814117804247587,0.0,AB56,L
73,,,,,
73,Approved,18.814490741028376,0.0,AB56,L
73,,,,,
73,Completed,18.81449796470662,0.0,AB56,L
74,Creation,18.889655869469422,1.0,AB34,L
74,,,,,
74,DeviceReceived,18.892381345026596,1.0,AB34,L
74,,,,,
74,Transmission,18.895031516912166,1.0,AB34,L
74,,,,,
74,NoteHotline,18.895125272790352,1.0,AB34,L
74,,,,,
74,Completed,18.895130928850435,1.0,AB34,L
75,Creation,18.889673249684968,0.0,AB52,L
75,,,,,
75,DeviceReceived,18.892929837754522,0.0,AB52,L
75,,,,,
75,NoteWorkshop,18.89347118019178,0.0,AB52,L
75,,,,,
75,Completed,18.90997048231781,0.0,AB52,L
76,Creation,18.889688308540364,0.0,AB20,L
76,,,,,
76,DeviceReceived,18.892377308124757,0.0,AB20,L
76,,,,,
76,Completed,18.895551826653087,0.0,AB20,L
77,Creation,18.889691680641846,1.0,AB22,E
77,,,,,
77,DeviceReceived,18.891326654391367,1.0,AB22,E
77,,,,,
77,InDelivery,18.891604081386838,1.0,AB22,E
77,,,,,
77,Completed,18.89185721639855,1.0,AB22,E
78,Creation,18.797007702865418,0.0,AB53,E
78,,,,,
78,DeviceReceived,18.800495503320604,0.0,AB53,E
78,,,,,
78,NoteWorkshop,18.805737096305606,0.0,AB53,E
78,,,,,
79,Creation,18.805157707115917,0.0,AB52,L
79,,,,,
79,Letter,18.809585625297817,0.0,AB52,L
79,,,,,
79,Transmission,18.809986679714015,0.0,AB52,L
79,,,,,
79,InDelivery,18.813093175304903,0.0,AB52,L
79,,,,,
80,Creation,18.889705869619583,0.0,AB52,L
80,,,,,
80,InDelivery,18.894835875026832,0.0,AB52,L
80,,,,,
80,Approved,18.895051990008458,0.0,AB52,L
80,,,,,
80,Completed,18.89506050893324,0.0,AB52,L
81,Creation,18.889724950599394,1.0,AB26,L
81,,,,,
81,Letter,18.895373493320236,1.0,AB26,L
81,,,,,
81,Approved,18.895641733905446,1.0,AB26,L
81,,,,,
81,InDelivery,18.89591082273551,1.0,AB26,L
81,,,,,
82,Creation,18.889647529611516,1.0,AB44,E
82,,,,,
82,DeviceReceived,18.891841172597598,1.0,AB44,E
82,,,,,
82,InDelivery,18.89214343949299,1.0,AB44,E
82,,,,,
82,Completed,18.892415193214582,1.0,AB44,E
83,Creation,18.889649594248983,0.0,AB59,L
83,,,,,
83,DeviceReceived,18.891838088662396,0.0,AB59,L
83,,,,,
83,InDelivery,18.89644786358293,0.0,AB59,L
83,,,,,
83,NoteHotline,18.89671749973535,0.0,AB59,L
83,,,,,
84,Creation,18.889674425872947,0.0,AB55,E
84,,,,,
84,InDelivery,18.89644786358293,0.0,AB55,E
84,,,,,
84,Completed,18.92891919787878,0.0,AB55,E
84,,,,,
85,Creation,18.889679549782098,1.0,AB20,L
85,,,,,
85,DeviceReceived,18.892373795320566,1.0,AB20,L
85,,,,,
85,Completed,18.89347852840809,1.0,AB20,L
86,Creation,18.889687382618117,1.0,AB52,E
86,,,,,
86,Letter,18.89214343949299,1.0,AB52,E
86,,,,,
86,StockEntry,18.89268250684879,1.0,AB52,E
86,,,,,
86,NoteWorkshop,18.892845405235434,1.0,AB52,E
86,,,,,
87,Creation,18.88969259404771,0.0,AB34,J
87,,,,,
87,NoteWorkshop,18.89307072359772,0.0,AB34,J
87,,,,,
87,Completed,18.895161181073085,0.0,AB34,J
88,Creation,18.889707352318602,1.0,AB9,E
88,,,,,
88,DeviceReceived,18.892950148140308,1.0,AB9,E
88,,,,,
88,NoteHotline,18.89299972195826,1.0,AB9,E
88,,,,,
88,Completed,18.893402401011578,1.0,AB9,E
89,Creation,18.889784061789385,1.0,AB52,L
89,,,,,
89,DeviceReceived,18.892452945851108,1.0,AB52,L
89,,,,,
89,Completed,18.89346151960473,1.0,AB52,L
90,Creation,18.889813206342424,1.0,AB27,L
90,,,,,
90,Transmission,18.895571723122966,1.0,AB27,L
90,,,,,
90,NoteHotline,18.895653375980086,1.0,AB27,L
90,,,,,
90,Completed,18.896143308560724,1.0,AB27,L
91,Creation,18.889618918302563,1.0,AB9,E
91,,,,,
91,Letter,18.891604081386838,1.0,AB9,E
91,,,,,
91,StockEntry,18.89214343949299,1.0,AB9,E
91,,,,,
91,NoteWorkshop,18.89232535729691,1.0,AB9,E
91,,,,,
92,Creation,18.889626920542064,1.0,AB58,E
92,,,,,
92,DeviceReceived,18.891349576901053,1.0,AB58,E
92,,,,,
92,InDelivery,18.891604081386838,1.0,AB58,E
92,,,,,
92,Completed,18.89180434579459,1.0,AB58,E
93,Creation,18.8896471667354,0.0,AB65,E
93,,,,,
93,DeviceReceived,18.891351269523305,0.0,AB65,E
93,,,,,
93,Transmission,18.896224280783624,0.0,AB65,E
93,,,,,
93,InDelivery,18.899664066055376,0.0,AB65,E
93,,,,,
93,Completed,18.89988348136009,0.0,AB65,E
94,Creation,18.889655012337947,1.0,AB58,E
94,,,,,
94,Letter,18.89106443221652,1.0,AB58,E
94,,,,,
94,StockEntry,18.891604081386838,1.0,AB58,E
94,,,,,
94,NoteWorkshop,18.891819834567784,1.0,AB58,E
94,,,,,
95,Creation,18.889670090237004,0.0,AB52,L
95,,,,,
95,Transmission,18.903212041989317,0.0,AB52,L
95,,,,,
95,Approved,18.91483893862803,0.0,AB52,L
95,,,,,
95,Completed,18.914851854028484,0.0,AB52,L
96,Creation,18.889676584299416,0.0,AB52,E
96,,,,,
96,DeviceReceived,18.900486543323535,0.0,AB52,E
96,,,,,
96,NoteWorkshop,18.91472573108523,0.0,AB52,E
96,,,,,
96,StockEntry,18.925549587276983,0.0,AB52,E
96,,,,,
97,Creation,18.889689853827612,1.0,AB34,L
97,,,,,
97,Letter,18.89214343949299,1.0,AB34,L
97,,,,,
97,InDelivery,18.894835875026832,1.0,AB34,L
97,,,,,
98,Creation,18.889704824847225,0.0,AB20,J
98,,,,,
98,NoteWorkshop,18.914837364609394,0.0,AB20,J
98,,,,,
98,NoteHotline,18.91786119636115,0.0,AB20,J
98,,,,,
98,Completed,18.91852858744134,0.0,AB20,J
99,Creation,18.80517145250731,1.0,AB47,G
99,,,,,
99,InDelivery,18.809585625297817,1.0,AB47,G
99,,,,,
99,NoteWorkshop,18.809885641789794,1.0,AB47,G
99,,,,,
100,Creation,18.889711887987605,0.0,AB39,L
100,,,,,
100,Transmission,18.895591078108616,0.0,AB39,L
100,,,,,
100,NoteHotline,18.89887335799955,0.0,AB39,L
100,,,,,
100,Completed,18.89930072063149,0.0,AB39,L
101,Creation,18.889748110040504,1.0,AB38,L
101,,,,,
101,DeviceReceived,18.893521220538965,1.0,AB38,L
101,,,,,
101,Completed,18.894991073536644,1.0,AB38,L
102,Creation,18.889752977083372,1.0,AB61,E
102,,,,,
102,Letter,18.89268250684879,1.0,AB61,E
102,,,,,
102,NoteWorkshop,18.89304138700736,1.0,AB61,E
102,,,,,
102,InDelivery,18.89322128376753,1.0,AB61,E
102,,,,,
103,Creation,18.889773164423453,0.0,AB40,L
103,,,,,
103,DeviceReceived,18.89242790860649,0.0,AB40,L
103,,,,,
103,Transmission,18.89556779859273,0.0,AB40,L
103,,,,,
103,NoteHotline,18.89562035865378,0.0,AB40,L
103,,,,,
104,Creation,18.88977774983932,1.0,AB38,L
104,,,,,
104,Letter,18.891604081386838,1.0,AB38,L
104,,,,,
104,Transmission,18.893018852429815,1.0,AB38,L
104,,,,,
104,Approved,18.893409438083776,1.0,AB38,L
104,,,,,
104,Completed,18.893419597808357,1.0,AB38,L
105,Creation,18.88982526051646,1.0,AB14,L
105,,,,,
105,Letter,18.89591082273551,1.0,AB14,L
105,,,,,
105,NoteWorkshop,18.896124188040027,1.0,AB14,L
105,,,,,
105,Approved,18.89613256108287,1.0,AB14,L
105,,,,,
105,Completed,18.896192892160897,1.0,AB14,L
106,Letter,18.88944373517491,0.0,AB40,
106,,,,,
106,DeviceReceived,18.889746195747232,0.0,AB40,
106,,,,,
106,StockEntry,18.89591082273551,0.0,AB40,
106,,,,,
106,NoteWorkshop,18.896177694741052,0.0,AB40,
106,,,,,
107,Letter,18.88944373517491,0.0,AB49,
107,,,,,
107,DeviceReceived,18.88974886074275,0.0,AB49,
107,,,,,
107,Transmission,18.895089730347333,0.0,AB49,
107,,,,,
107,NoteWorkshop,18.895091441540817,0.0,AB49,
107,,,,,
107,InDelivery,18.90606560448307,0.0,AB49,
107,,,,,
108,Creation,18.80518145336923,1.0,AB22,G
108,,,,,
108,InDelivery,18.80841370264494,1.0,AB22,G
108,,,,,
108,NoteWorkshop,18.808622938640898,1.0,AB22,G
108,,,,,
109,Letter,18.88944373517491,0.0,AB36,
109,,,,,
109,DeviceReceived,18.889750161958638,0.0,AB36,
109,,,,,
109,StockEntry,18.89591082273551,0.0,AB36,
109,,,,,
109,NoteWorkshop,18.896196372928028,0.0,AB36,
109,,,,,
110,Creation,18.889664434487404,0.0,AB40,L
110,,,,,
110,DeviceReceived,18.89243087841958,0.0,AB40,L
110,,,,,
110,Approved,18.89522085528569,0.0,AB40,L
110,,,,,
110,InDelivery,18.895373493320236,0.0,AB40,L
110,,,,,
111,Creation,18.889685105346242,1.0,AB41,E
111,,,,,
111,DeviceReceived,18.892410095781944,1.0,AB41,E
111,,,,,
111,StockEntry,18.89268250684879,1.0,AB41,E
111,,,,,
111,InDelivery,18.89322128376753,1.0,AB41,E
111,,,,,
112,Creation,18.805194878467056,0.0,AB49,L
112,,,,,
112,StatusRequest,18.81396130099512,0.0,AB49,L
112,,,,,
112,InDelivery,18.82238693617982,0.0,AB49,L
112,,,,,
112,NoteHotline,18.822644315497033,0.0,AB49,L
112,,,,,
112,Completed,18.82270412945557,0.0,AB49,L
113,Creation,18.889702704018543,0.0,AB61,E
113,,,,,
113,DeviceReceived,18.892406414633285,0.0,AB61,E
113,,,,,
113,StockEntry,18.89591082273551,0.0,AB61,E
113,,,,,
113,NoteWorkshop,18.896231092916977,0.0,AB61,E
113,,,,,
114,Creation,18.88970663912188,0.0,AB20,L
114,,,,,
114,NoteWorkshop,18.89237494961815,0.0,AB20,L
114,,,,,
114,Transmission,18.89556637431408,0.0,AB20,L
114,,,,,
