CaseID,Activity,time:timestamp,REPAIR_IN_TIME_5D,DEVICETYPE,org:resource
13,,,,,
13,,,,,
14,,,,,
14,Letter,18.888902918599705,1.0,AB53,G
14,,,,,
14,,,,,
14,,,,,
14,Completed,18.889229096045792,1.0,AB53,G
15,,,,,
15,,,,,
15,DeviceReceived,18.889712156999053,0.0,AB50,L
15,NoteWorkshop,18.8924273408471,0.0,AB50,L
15,InDelivery,18.909780997656448,0.0,AB50,L
15,Completed,18.909964836003855,0.0,AB50,L
16,Creation,18.888574749506034,0.0,AB50,L
16,,,,,
16,NoteWorkshop,18.889700020131546,0.0,AB50,L
16,,,,,
16,,,,,
16,Completed,18.908379284497144,0.0,AB50,L
17,Creation,18.888574749506034,0.0,AB44,L
17,,,,,
17,DeviceReceived,18.889713351909485,0.0,AB44,L
17,,,,,
17,,,,,
18,,,,,
18,Letter,18.88944373517491,0.0,AB45,E
18,,,,,
18,,,,,
18,,,,,
18,Completed,18.896130658972385,0.0,AB45,E
19,,,,,
19,,,,,
19,,,,,
19,,,,,
19,InDelivery,18.80841370264494,0.0,AB36,
19,,,,,
19,Completed,18.808754854845457,0.0,AB36,
20,,,,,
20,DeviceReceived,18.892428813277377,0.0,AB61,E
20,,,,,
20,NoteHotline,18.897245545305775,0.0,AB61,E
20,,,,,
20,,,,,
20,,,,,
21,Creation,18.889118729467334,0.0,AB52,L
21,,,,,
21,,,,,
21,Transmission,18.90266869226238,0.0,AB52,L
21,InDelivery,18.90286995772226,0.0,AB52,L
21,,,,,
21,NoteHotline,18.903057040102162,0.0,AB52,L
21,Completed,18.9030687072824,0.0,AB52,L
22,,,,,
22,DeviceReceived,18.90315534881279,0.0,AB62,E
22,,,,,
22,NoteWorkshop,18.911087377829773,0.0,AB62,E
22,,,,,
22,,,,,
22,StockEntry,18.925027954039493,0.0,AB62,E
22,,,,,
22,,,,,
23,Creation,18.88913772775843,1.0,AB16,E
23,NoteHotline,18.889138604112407,1.0,AB16,E
23,Letter,18.89106443221652,1.0,AB16,E
23,DeviceReceived,18.891349164675272,1.0,AB16,E
23,StockEntry,18.891604081386838,1.0,AB16,E
23,InDelivery,18.891604081386838,1.0,AB16,E
23,,,,,
24,,,,,
24,DeviceReceived,18.88970654528017,0.0,AB36,E
24,StockEntry,18.89591082273551,0.0,AB36,E
24,InDelivery,18.89591082273551,0.0,AB36,E
24,,,,,
24,Completed,18.896133928611047,0.0,AB36,E
25,Creation,18.889171153859003,0.0,AB62,L
25,DeviceReceived,18.892931197197587,0.0,AB62,L
25,,,,,
25,Transmission,18.89556629345977,0.0,AB62,L
25,Approved,18.89627714196993,0.0,AB62,L
25,NoteHotline,18.89627721655164,0.0,AB62,L
25,,,,,
25,Completed,18.896624824973767,0.0,AB62,L
26,Creation,18.889108889024417,0.0,AB29,L
26,DeviceReceived,18.89354025378624,0.0,AB29,L
26,,,,,
26,InDelivery,18.89644786358293,0.0,AB29,L
26,Transmission,18.896638630125004,0.0,AB29,L
26,Approved,18.896723494689628,0.0,AB29,L
26,,,,,
26,Completed,18.89673665861339,0.0,AB29,L
27,Creation,18.88913025993945,1.0,AB34,L
27,,,,,
27,,,,,
27,,,,,
28,Creation,18.889133389794928,0.0,AB25,E
28,DeviceReceived,18.88969510903763,0.0,AB25,E
28,NoteHotline,18.89235395367264,0.0,AB25,E
28,,,,,
28,,,,,
29,,,,,
29,DeviceReceived,18.89187212379301,0.0,AB40,L
29,NoteWorkshop,18.891873053937143,0.0,AB40,L
29,,,,,
29,Completed,18.894994060639863,0.0,AB40,L
30,,,,,
30,Letter,18.89322128376753,0.0,AB52,L
30,,,,,
30,Transmission,18.895686566343098,0.0,AB52,L
30,InDelivery,18.896984616172283,0.0,AB52,L
30,Approved,18.897189140006187,0.0,AB52,L
30,,,,,
30,Completed,18.897202285382907,0.0,AB52,L
31,,,,,
31,,,,,
31,DeviceReceived,18.892939272750162,0.0,AB62,E
31,,,,,
31,,,,,
31,NoteHotline,18.898971068501485,0.0,AB62,E
31,NoteWorkshop,18.899304996123973,0.0,AB62,E
31,StockEntry,18.907128554723393,0.0,AB62,E
31,,,,,
31,Completed,18.907320134646234,0.0,AB62,E
32,Creation,18.88923168105162,1.0,AB8,E
32,Letter,18.896984616172283,1.0,AB8,E
32,,,,,
32,,,,,
32,,,,,
32,NoteWorkshop,18.898802190627666,1.0,AB8,E
32,,,,,
33,Creation,18.88923370273433,1.0,AB41,E
33,Letter,18.89106443221652,1.0,AB41,E
33,DeviceReceived,18.89135385529494,1.0,AB41,E
33,,,,,
33,InDelivery,18.891604081386838,1.0,AB41,E
33,,,,,
33,,,,,
34,,,,,
34,,,,,
34,Letter,18.8101710720003,0.0,AB61,L
34,,,,,
34,Completed,18.813279332258645,0.0,AB61,L
34,,,,,
35,,,,,
35,DeviceReceived,18.892377532744145,0.0,AC68,E
35,,,,,
35,NoteWorkshop,18.895692387136396,0.0,AC68,E
35,Transmission,18.89570588801264,0.0,AC68,E
35,Approved,18.895716186117205,0.0,AC68,E
35,NoteHotline,18.895716957227048,0.0,AC68,E
35,,,,,
35,InDelivery,18.89591082273551,0.0,AC68,E
36,,,,,
36,DeviceReceived,18.893538022664668,0.0,AB49,L
36,Transmission,18.896768999258914,0.0,AB49,L
36,,,,,
36,NoteHotline,18.896780603369262,0.0,AB49,L
36,InDelivery,18.896984616172283,0.0,AB49,L
36,,,,,
37,Creation,18.889258281812992,0.0,AB49,E
37,Approved,18.88925924568612,0.0,AB49,E
37,,,,,
37,,,,,
37,StockEntry,18.906597220836126,0.0,AB49,E
37,InDelivery,18.906597220836126,0.0,AB49,E
37,Completed,18.906909001691886,0.0,AB49,E
37,NoteWorkshop,18.906909856460103,0.0,AB49,E
38,Creation,18.889264572007235,1.0,AB38,L
38,DeviceReceived,18.89394068440732,1.0,AB38,L
38,,,,,
38,,,,,
38,Transmission,18.896114689804108,1.0,AB38,L
38,,,,,
38,,,,,
38,Completed,18.89613483615144,1.0,AB38,L
39,Letter,18.888902918599705,1.0,AB36,
39,,,,,
39,,,,,
39,DeviceReceived,18.88917166087552,1.0,AB36,
39,,,,,
39,Completed,18.889219306762186,1.0,AB36,
40,,,,,
40,Creation,18.88916756717925,1.0,AB53,
40,,,,,
40,,,,,
40,InDelivery,18.88944373517491,1.0,AB53,
40,Completed,18.889630486804872,1.0,AB53,
41,,,,,
41,,,,,
41,DeviceReceived,18.88926167414157,1.0,AB52,
41,StockEntry,18.88944373517491,1.0,AB52,
41,,,,,
41,,,,,
41,,,,,
42,,,,,
42,DeviceReceived,18.80694600225749,0.0,AB52,L
42,Letter,18.809585625297817,0.0,AB52,L
42,,,,,
42,,,,,
42,,,,,
42,,,,,
42,NoteHotline,18.81445877006114,0.0,AB52,L
42,,,,,
43,Creation,18.88912016921867,0.0,AB61,L
43,,,,,
43,,,,,
43,Transmission,18.896754220595813,0.0,AB61,L
43,,,,,
43,Approved,18.902560688498472,0.0,AB61,L
43,Completed,18.90256570357009,0.0,AB61,L
43,,,,,
44,,,,,
44,DeviceReceived,18.892943245025066,0.0,AB40,E
44,,,,,
44,StatusRequest,18.898863377514928,0.0,AB40,E
44,Transmission,18.898877368762513,0.0,AB40,E
44,StockEntry,18.900733838988725,0.0,AB40,E
44,,,,,
44,,,,,
44,NoteHotline,18.900994466061828,0.0,AB40,E
44,,,,,
44,Completed,18.901034537473567,0.0,AB40,E
45,Creation,18.889135405416674,0.0,AB65,E
45,,,,,
45,DeviceReceived,18.88971295152081,0.0,AB65,E
45,,,,,
45,Approved,18.8962602987912,0.0,AB65,E
45,NoteHotline,18.89626036715892,0.0,AB65,E
45,StockEntry,18.899128750127115,0.0,AB65,E
45,InDelivery,18.899128750127115,0.0,AB65,E
45,,,,,
45,NoteWorkshop,18.899451572496382,0.0,AB65,E
46,,,,,
46,,,,,
46,,,,,
46,,,,,
46,Completed,18.895235799724325,0.0,AB60,J
46,,,,,
47,Creation,18.88917331963147,0.0,AB8,E
47,DeviceReceived,18.889697911805012,0.0,AB8,E
47,NoteWorkshop,18.89611726950407,0.0,AB8,E
47,StatusRequest,18.896261088127314,0.0,AB8,E
47,NoteHotline,18.89626164749899,0.0,AB8,E
47,,,,,
47,StockEntry,18.89644786358293,0.0,AB8,E
47,,,,,
47,Completed,18.896706348403548,0.0,AB8,E
48,Creation,18.88918586975242,0.0,AB53,E
48,,,,,
48,,,,,
48,DeviceReceived,18.891323300290708,0.0,AB53,E
48,,,,,
48,,,,,
48,NoteWorkshop,18.896240907031157,0.0,AB53,E
48,,,,,
49,,,,,
49,NoteHotline,18.889191340429168,0.0,AB38,E
49,,,,,
49,DeviceReceived,18.891331132754043,0.0,AB38,E
49,StockEntry,18.89644786358293,0.0,AB38,E
49,InDelivery,18.89644786358293,0.0,AB38,E
49,NoteWorkshop,18.8966844864624,0.0,AB38,E
49,,,,,
50,Creation,18.889211301260183,1.0,AB8,E
50,DeviceReceived,18.891351706731538,1.0,AB8,E
50,,,,,
50,,,,,
50,,,,,
51,,,,,
51,,,,,
51,,,,,
51,,,,,
51,Approved,18.900481740620286,0.0,AB31,L
51,,,,,
51,,,,,
51,Completed,18.900935518950444,0.0,AB31,L
52,,,,,
52,DeviceReceived,18.806317462432503,0.0,AB27,L
52,StatusRequest,18.809381898914214,0.0,AB27,L
52,,,,,
52,NoteHotline,18.8098924041692,0.0,AB27,L
52,,,,,
52,InDelivery,18.813676572718773,0.0,AB27,L
52,Completed,18.81383533428949,0.0,AB27,L
53,Creation,18.8892664872227,1.0,AB10,E
53,,,,,
53,DeviceReceived,18.891345960550918,1.0,AB10,E
53,,,,,
53,,,,,
53,,,,,
53,,,,,
53,Completed,18.891854482103586,1.0,AB10,E
54,,,,,
54,NoteHotline,18.88915555515111,1.0,AB47,E
54,,,,,
54,StockEntry,18.89268250684879,1.0,AB47,E
54,InDelivery,18.89268250684879,1.0,AB47,E
54,,,,,
54,,,,,
54,Completed,18.893038805595623,1.0,AB47,E
55,Creation,18.889116375782418,1.0,AB20,L
55,,,,,
55,,,,,
55,,,,,
55,,,,,
55,,,,,
55,Completed,18.893540110446178,1.0,AB20,L
55,,,,,
56,Creation,18.805140332779786,0.0,AB44,L
56,DeviceReceived,18.810419498659833,0.0,AB44,L
56,,,,,
56,,,,,
56,,,,,
56,,,,,
56,NoteHotline,18.814650459146804,0.0,AB44,L
56,,,,,
56,Completed,18.815033093449927,0.0,AB44,L
57,,,,,
57,,,,,
57,Letter,18.89106443221652,1.0,AB19,E
57,StockEntry,18.89106443221652,1.0,AB19,E
57,DeviceReceived,18.891326217172182,1.0,AB19,E
57,,,,,
57,InDelivery,18.891604081386838,1.0,AB19,E
57,NoteWorkshop,18.891785916276696,1.0,AB19,E
58,Creation,18.889170734474774,0.0,AB59,L
58,,,,,
58,NoteWorkshop,18.89608902298102,0.0,AB59,L
58,StatusRequest,18.896137154726926,0.0,AB59,L
58,NoteHotline,18.896137558767677,0.0,AB59,L
58,InDelivery,18.91084000803273,0.0,AB59,L
58,,,,,
59,,,,,
59,,,,,
59,DeviceReceived,18.890348122922312,1.0,AB34,J
59,NoteWorkshop,18.89196695034428,1.0,AB34,J
59,,,,,
59,Completed,18.89240948433785,1.0,AB34,J
60,,,,,
60,,,,,
60,,,,,
60,NoteHotline,18.892436019419712,0.0,AB60,E
60,,,,,
60,,,,,
60,NoteWorkshop,18.897266885847248,0.0,AB60,E
60,Completed,18.897269915831927,0.0,AB60,E
61,Creation,18.889272257882414,0.0,AB62,L
61,,,,,
61,,,,,
61,NoteHotline,18.94091503506665,0.0,AB62,L
61,InDelivery,18.950273288267184,0.0,AB62,L
61,Completed,18.950541847891238,0.0,AB62,L
62,Creation,18.805143913878467,0.0,AB38,L
62,DeviceReceived,18.809838269972097,0.0,AB38,L
62,,,,,
62,Transmission,18.81504909010628,0.0,AB38,L
62,,,,,
62,,,,,
62,,,,,
62,Completed,18.816778865162522,0.0,AB38,L
63,Creation,18.889092187593047,1.0,AB62,L
63,DeviceReceived,18.892277796774202,1.0,AB62,L
63,,,,,
63,InDelivery,18.894835875026832,1.0,AB62,L
63,Transmission,18.895055505862764,1.0,AB62,L
63,,,,,
63,,,,,
63,Completed,18.895129584839058,1.0,AB62,L
64,Letter,18.888902918599705,1.0,AB62,L
64,Creation,18.889113433668484,1.0,AB62,L
64,DeviceReceived,18.892288211361805,1.0,AB62,L
64,InDelivery,18.89322128376753,1.0,AB62,L
64,,,,,
65,Creation,18.889131599518795,0.0,AB62,E
65,,,,,
65,DeviceReceived,18.889682152392567,0.0,AB62,E
65,,,,,
65,Transmission,18.895625657420382,0.0,AB62,E
65,,,,,
65,,,,,
65,,,,,
65,Completed,18.907471318186,0.0,AB62,E
66,,,,,
66,,,,,
66,DeviceReceived,18.890350529978654,0.0,AB36,J
66,NoteWorkshop,18.891970008914228,0.0,AB36,J
66,InDelivery,18.89322128376753,0.0,AB36,J
66,,,,,
67,,,,,
67,DeviceReceived,18.8923065817061,1.0,AB21,L
67,,,,,
67,Transmission,18.89287553335237,1.0,AB21,L
67,Approved,18.89347958794288,1.0,AB21,L
67,NoteHotline,18.893479675198638,1.0,AB21,L
67,InDelivery,18.894835875026832,1.0,AB21,L
67,Completed,18.894996817479292,1.0,AB21,L
68,Creation,18.889271475528112,0.0,AB50,L
68,Letter,18.891604081386838,0.0,AB50,L
68,DeviceReceived,18.891894447013378,0.0,AB50,L
68,,,,,
68,,,,,
68,Completed,18.908479551867877,0.0,AB50,L
69,,,,,
69,Letter,18.89214343949299,0.0,AB34,L
69,,,,,
69,Transmission,18.895028274781573,0.0,AB34,L
69,InDelivery,18.896984616172283,0.0,AB34,L
69,Approved,18.897238615896136,0.0,AB34,L
69,,,,,
69,,,,,
70,Creation,18.889633214674507,0.0,AB41,J
70,NoteHotline,18.889633571299115,0.0,AB41,J
70,DeviceReceived,18.89034612849981,0.0,AB41,J
70,,,,,
70,NoteWorkshop,18.893539175619175,0.0,AB41,J
70,Completed,18.893567325993242,0.0,AB41,J
71,,,,,
71,DeviceReceived,18.892302413464645,0.0,AB61,L
71,,,,,
71,Approved,18.895219604720957,0.0,AB61,L
71,NoteHotline,18.895219691825016,0.0,AB61,L
71,,,,,
71,,,,,
72,,,,,
72,DeviceReceived,18.891905321287542,0.0,AB36,J
72,InDelivery,18.894835875026832,0.0,AB36,J
72,,,,,
72,,,,,
73,Creation,18.805146446510857,0.0,AB56,L
73,,,,,
73,,,,,
73,StatusRequest,18.813349878336812,0.0,AB56,L
73,Transmission,18.814117804247587,0.0,AB56,L
73,InDelivery,18.814259629978533,0.0,AB56,L
73,Approved,18.814490741028376,0.0,AB56,L
73,,,,,
73,Completed,18.81449796470662,0.0,AB56,L
74,Creation,18.889655869469422,1.0,AB34,L
74,Letter,18.89214343949299,1.0,AB34,L
74,DeviceReceived,18.892381345026596,1.0,AB34,L
74,InDelivery,18.894835875026832,1.0,AB34,L
74,,,,,
74,,,,,
74,,,,,
74,,,,,
74,,,,,
75,Creation,18.889673249684968,0.0,AB52,L
75,NoteHotline,18.88967382526649,0.0,AB52,L
75,,,,,
75,,,,,
75,NoteWorkshop,18.89347118019178,0.0,AB52,L
75,InDelivery,18.909780997656448,0.0,AB52,L
75,Completed,18.90997048231781,0.0,AB52,L
76,Creation,18.889688308540364,0.0,AB20,L
76,Letter,18.89214343949299,0.0,AB20,L
76,DeviceReceived,18.892377308124757,0.0,AB20,L
76,InDelivery,18.895373493320236,0.0,AB20,L
76,Completed,18.895551826653087,0.0,AB20,L
77,Creation,18.889691680641846,1.0,AB22,E
77,,,,,
77,,,,,
77,,,,,
77,,,,,
77,NoteWorkshop,18.89185288397339,1.0,AB22,E
77,,,,,
78,Creation,18.797007702865418,0.0,AB53,E
78,Letter,18.800171561972345,0.0,AB53,E
78,DeviceReceived,18.800495503320604,0.0,AB53,E
78,,,,,
78,,,,,
78,Completed,18.80574208371527,0.0,AB53,E
79,,,,,
79,,,,,
79,Letter,18.809585625297817,0.0,AB52,L
79,,,,,
79,,,,,
79,,,,,
79,InDelivery,18.813093175304903,0.0,AB52,L
79,Completed,18.813345252849032,0.0,AB52,L
80,Creation,18.889705869619583,0.0,AB52,L
80,,,,,
80,InDelivery,18.894835875026832,0.0,AB52,L
80,Transmission,18.89503028477932,0.0,AB52,L
80,,,,,
80,NoteHotline,18.8950520646816,0.0,AB52,L
80,Completed,18.89506050893324,0.0,AB52,L
81,Creation,18.889724950599394,1.0,AB26,L
81,DeviceReceived,18.893976261483523,1.0,AB26,L
81,,,,,
81,Transmission,18.89562407152487,1.0,AB26,L
81,,,,,
81,,,,,
81,,,,,
81,,,,,
82,,,,,
82,,,,,
82,DeviceReceived,18.891841172597598,1.0,AB44,E
82,,,,,
82,,,,,
82,NoteWorkshop,18.892415162018622,1.0,AB44,E
82,,,,,
83,Creation,18.889649594248983,0.0,AB59,L
83,,,,,
83,,,,,
83,,,,,
83,InDelivery,18.89644786358293,0.0,AB59,L
83,,,,,
83,,,,,
83,Completed,18.896737925919226,0.0,AB59,L
84,Creation,18.889674425872947,0.0,AB55,E
84,,,,,
84,,,,,
84,,,,,
84,,,,,
84,,,,,
85,,,,,
85,NoteWorkshop,18.89237370796826,1.0,AB20,L
85,,,,,
85,InDelivery,18.89322128376753,1.0,AB20,L
85,Completed,18.89347852840809,1.0,AB20,L
86,Creation,18.889687382618117,1.0,AB52,E
86,NoteHotline,18.889688108341034,1.0,AB52,E
86,,,,,
86,DeviceReceived,18.89239975109582,1.0,AB52,E
86,,,,,
86,,,,,
86,NoteWorkshop,18.892845405235434,1.0,AB52,E
86,,,,,
87,Creation,18.88969259404771,0.0,AB34,J
87,,,,,
87,NoteWorkshop,18.89307072359772,0.0,AB34,J
87,InDelivery,18.894835875026832,0.0,AB34,J
87,Completed,18.895161181073085,0.0,AB34,J
88,,,,,
88,Letter,18.89268250684879,1.0,AB9,E
88,,,,,
88,,,,,
88,,,,,
88,InDelivery,18.89322128376753,1.0,AB9,E
88,,,,,
89,Creation,18.889784061789385,1.0,AB52,L
89,Letter,18.89214343949299,1.0,AB52,L
89,DeviceReceived,18.892452945851108,1.0,AB52,L
89,InDelivery,18.89322128376753,1.0,AB52,L
89,Completed,18.89346151960473,1.0,AB52,L
90,,,,,
90,DeviceReceived,18.893411339144382,1.0,AB27,L
90,,,,,
90,,,,,
90,NoteHotline,18.895653375980086,1.0,AB27,L
90,InDelivery,18.89591082273551,1.0,AB27,L
90,,,,,
91,Creation,18.889618918302563,1.0,AB9,E
91,NoteHotline,18.889620688936525,1.0,AB9,E
91,Letter,18.891604081386838,1.0,AB9,E
91,DeviceReceived,18.891830503639607,1.0,AB9,E
91,StockEntry,18.89214343949299,1.0,AB9,E
91,InDelivery,18.89214343949299,1.0,AB9,E
91,,,,,
91,Completed,18.892339153293992,1.0,AB9,E
92,Creation,18.889626920542064,1.0,AB58,E
92,,,,,
92,DeviceReceived,18.891349576901053,1.0,AB58,E
92,,,,,
92,,,,,
92,NoteWorkshop,18.891801305446975,1.0,AB58,E
92,,,,,
93,Creation,18.8896471667354,0.0,AB65,E
93,Letter,18.89106443221652,0.0,AB65,E
93,DeviceReceived,18.891351269523305,0.0,AB65,E
93,StatusRequest,18.896202582337875,0.0,AB65,E
93,Transmission,18.896224280783624,0.0,AB65,E
93,,,,,
93,InDelivery,18.899664066055376,0.0,AB65,E
93,NoteWorkshop,18.899883146950494,0.0,AB65,E
93,Completed,18.89988348136009,0.0,AB65,E
94,,,,,
94,NoteHotline,18.88965857224416,1.0,AB58,E
94,Letter,18.89106443221652,1.0,AB58,E
94,DeviceReceived,18.891352731047228,1.0,AB58,E
94,,,,,
94,InDelivery,18.891604081386838,1.0,AB58,E
94,NoteWorkshop,18.891819834567784,1.0,AB58,E
94,Completed,18.891826645556556,1.0,AB58,E
95,,,,,
95,DeviceReceived,18.88978265427176,0.0,AB52,L
95,,,,,
95,InDelivery,18.91453773737656,0.0,AB52,L
95,Approved,18.91483893862803,0.0,AB52,L
95,,,,,
95,,,,,
96,Creation,18.889676584299416,0.0,AB52,E
96,,,,,
96,DeviceReceived,18.900486543323535,0.0,AB52,E
96,,,,,
96,,,,,
96,,,,,
96,,,,,
96,Completed,18.9258940480741,0.0,AB52,E
97,Creation,18.889689853827612,1.0,AB34,L
97,,,,,
97,,,,,
97,DeviceReceived,18.892370525843408,1.0,AB34,L
97,,,,,
97,,,,,
98,,,,,
98,DeviceReceived,18.914836327463973,0.0,AB20,J
98,,,,,
98,Transmission,18.917479797719185,0.0,AB20,J
98,NoteHotline,18.91786119636115,0.0,AB20,J
98,,,,,
98,Completed,18.91852858744134,0.0,AB20,J
99,,,,,
99,,,,,
99,InDelivery,18.809585625297817,1.0,AB47,G
99,,,,,
99,,,,,
99,Completed,18.809916641299676,1.0,AB47,G
100,Creation,18.889711887987605,0.0,AB39,L
100,DeviceReceived,18.893433210430903,0.0,AB39,L
100,Transmission,18.895591078108616,0.0,AB39,L
100,Approved,18.89887090318151,0.0,AB39,L
100,NoteHotline,18.89887335799955,0.0,AB39,L
100,,,,,
100,,,,,
101,,,,,
101,,,,,
101,,,,,
101,InDelivery,18.894835875026832,1.0,AB38,L
101,,,,,
102,Creation,18.889752977083372,1.0,AB61,E
102,NoteHotline,18.889754559805578,1.0,AB61,E
102,,,,,
102,DeviceReceived,18.89294408687094,1.0,AB61,E
102,NoteWorkshop,18.89304138700736,1.0,AB61,E
102,,,,,
102,InDelivery,18.89322128376753,1.0,AB61,E
102,,,,,
103,,,,,
103,,,,,
103,,,,,
103,,,,,
103,Transmission,18.89556779859273,0.0,AB40,L
103,,,,,
103,,,,,
103,Completed,18.895629308080096,0.0,AB40,L
104,Creation,18.88977774983932,1.0,AB38,L
104,,,,,
104,,,,,
104,,,,,
104,Transmission,18.893018852429815,1.0,AB38,L
104,,,,,
104,,,,,
104,NoteHotline,18.893409487947704,1.0,AB38,L
104,Completed,18.893419597808357,1.0,AB38,L
105,Creation,18.88982526051646,1.0,AB14,L
105,DeviceReceived,18.895586401102708,1.0,AB14,L
105,,,,,
105,,,,,
105,NoteWorkshop,18.896124188040027,1.0,AB14,L
105,Transmission,18.89612724013726,1.0,AB14,L
105,,,,,
105,NoteHotline,18.896132741348055,1.0,AB14,L
105,Completed,18.896192892160897,1.0,AB14,L
106,,,,,
106,Creation,18.88974493206143,0.0,AB40,
106,,,,,
106,NoteHotline,18.88974646474945,0.0,AB40,
106,,,,,
106,,,,,
106,NoteWorkshop,18.896177694741052,0.0,AB40,
106,,,,,
107,,,,,
107,Creation,18.88974856671777,0.0,AB49,
107,DeviceReceived,18.88974886074275,0.0,AB49,
107,StatusRequest,18.895068075718648,0.0,AB49,
107,Transmission,18.895089730347333,0.0,AB49,
107,NoteHotline,18.895090128588986,0.0,AB49,
107,NoteWorkshop,18.895091441540817,0.0,AB49,
107,StockEntry,18.90606560448307,0.0,AB49,
107,InDelivery,18.90606560448307,0.0,AB49,
107,,,,,
108,,,,,
108,,,,,
108,InDelivery,18.80841370264494,1.0,AB22,G
108,DeviceReceived,18.80862187347138,1.0,AB22,G
108,NoteWorkshop,18.808622938640898,1.0,AB22,G
108,Completed,18.80869685999065,1.0,AB22,G
109,Letter,18.88944373517491,0.0,AB36,
109,Creation,18.889749855422355,0.0,AB36,
109,,,,,
109,NoteHotline,18.8897510252644,0.0,AB36,
109,,,,,
109,,,,,
109,NoteWorkshop,18.896196372928028,0.0,AB36,
109,,,,,
110,,,,,
110,Letter,18.89214343949299,0.0,AB40,L
110,DeviceReceived,18.89243087841958,0.0,AB40,L
110,Transmission,18.895057945173885,0.0,AB40,L
110,Approved,18.89522085528569,0.0,AB40,L
110,,,,,
110,,,,,
110,Completed,18.895535443954643,0.0,AB40,L
111,,,,,
111,,,,,
111,DeviceReceived,18.892410095781944,1.0,AB41,E
111,Letter,18.89268250684879,1.0,AB41,E
111,,,,,
111,Completed,18.893032158741484,1.0,AB41,E
111,InDelivery,18.89322128376753,1.0,AB41,E
111,,,,,
112,Creation,18.805194878467056,0.0,AB49,L
112,DeviceReceived,18.80925473021595,0.0,AB49,L
112,StatusRequest,18.81396130099512,0.0,AB49,L
112,,,,,
112,,,,,
112,,,,,
112,,,,,
112,NoteWorkshop,18.822703915386715,0.0,AB49,L
112,Completed,18.82270412945557,0.0,AB49,L
113,,,,,
